Row : 1, Col : 1, Slice : 1
PPMScale,Data,Fit,Baseline,Ala,Asp,Cr,-CrCH2,GABA,Glc,Gln,Glu,GPC,Gua,Ins,Lac,Lip09,Lip13a,Lip13b,Lip20,MM09,MM12,MM14,MM17,MM20,NAA,NAAG,PCh,PCr,Scyllo,Tau
24.1689,-24632.4,29869.7,-94821.3,879.92,1246.53,5.61394,-0.244444,701.458,2894.75,4112.05,9223.14,3215.05,0.714424,4378.31,0,0.100029,1.16103e-11,0.845111,0,7.10543e-11,9.32232e-12,1.95399e-12,2.38458e-11,2614.66,594.437,0.852129,0,1.47985,0.0443929,0
24.1641,-56826.6,29869.1,-93345.4,879.922,1246.47,5.61351,-0.244434,701.396,2894.72,4111.96,9222.93,3215,0.714387,4378.22,0,0.100005,1.1573e-11,0.844937,0,3.67208e-11,8.39151e-12,1.66978e-12,2.89049e-11,2614.66,594.389,0.851992,0,1.47975,0.0443895,0
24.1593,-386143,29868.4,-91869.5,879.925,1246.41,5.61309,-0.244424,701.334,2894.69,4111.87,9222.71,3214.94,0.71435,4378.14,0,0.0999808,1.02141e-11,0.844764,0,2.76827e-11,7.80176e-12,3.13349e-12,2.35332e-11,2614.66,594.342,0.851856,0,1.47964,0.0443861,0
24.1546,-76109.6,29867.8,-90393.7,879.927,1246.35,5.61266,-0.244415,701.272,2894.66,4111.77,9222.49,3214.89,0.714314,4378.05,0,0.0999567,1.03633e-11,0.844592,0,3.93925e-11,4.7109e-12,2.62901e-13,2.47837e-11,2614.66,594.294,0.85172,0,1.47953,0.0443827,0
24.1498,-146559,29867.1,-88917.8,879.93,1246.29,5.61224,-0.244405,701.21,2894.63,4111.68,9222.27,3214.84,0.714277,4377.96,0,0.0999327,1.10134e-11,0.844419,0,1.08002e-11,7.28129e-12,2.03926e-12,2.14158e-11,2614.66,594.246,0.851584,0,1.47942,0.0443794,0
24.145,191494,29866.5,-87441.9,879.932,1246.24,5.61182,-0.244396,701.148,2894.6,4111.59,9222.06,3214.78,0.714241,4377.88,0,0.0999087,1.03206e-11,0.844247,0,-9.09495e-13,5.61506e-12,7.53175e-13,2.60201e-11,2614.66,594.198,0.851449,0,1.47931,0.044376,0
24.1402,-259653,29865.8,-85966,879.935,1246.18,5.6114,-0.244386,701.086,2894.57,4111.5,9221.84,3214.73,0.714205,4377.79,0,0.0998847,1.13545e-11,0.844076,0,-2.60911e-11,6.24922e-12,7.4607e-13,2.58353e-11,2614.66,594.15,0.851314,0,1.47921,0.0443727,0
24.1354,-2830.57,29865.2,-84490.1,879.937,1246.12,5.61098,-0.244377,701.024,2894.54,4111.4,9221.62,3214.68,0.714169,4377.7,0,0.0998608,9.14113e-12,0.843904,0,1.54046e-11,3.55271e-12,-1.14397e-12,1.89004e-11,2614.66,594.103,0.851179,0,1.4791,0.0443694,0
24.1307,-139599,29864.5,-83014.3,879.94,1246.06,5.61056,-0.244368,700.962,2894.51,4111.31,9221.4,3214.62,0.714134,4377.62,0,0.0998369,8.54783e-12,0.843733,0,-1.47224e-11,5.20828e-12,-2.13163e-14,1.60298e-11,2614.66,594.055,0.851044,0,1.479,0.0443661,0
24.1259,190906,29863.9,-81538.4,879.942,1246,5.61015,-0.244358,700.9,2894.48,4111.22,9221.19,3214.57,0.714098,4377.53,0,0.099813,9.48575e-12,0.843562,0,-1.43245e-11,4.01457e-12,-2.82085e-12,1.4154e-11,2614.66,594.007,0.85091,0,1.47889,0.0443628,0
24.1211,-149014,29863.2,-80062.5,879.945,1245.94,5.60974,-0.244349,700.838,2894.45,4111.12,9220.97,3214.52,0.714063,4377.44,0,0.0997892,8.39151e-12,0.843391,0,-1.76783e-11,1.64846e-12,-1.76925e-12,3.80851e-12,2614.66,593.959,0.850776,0,1.47878,0.0443595,0
24.1163,-73696,29862.6,-78586.6,879.947,1245.89,5.60932,-0.24434,700.776,2894.42,4111.03,9220.75,3214.46,0.714028,4377.36,0,0.0997654,7.29727e-12,0.843221,0,-4.44516e-11,1.64846e-12,-1.86873e-12,9.2939e-12,2614.66,593.912,0.850642,0,1.47868,0.0443562,0
24.1116,33849.2,29862,-77110.7,879.95,1245.83,5.60891,-0.244331,700.714,2894.39,4110.94,9220.53,3214.41,0.713994,4377.27,0,0.0997417,7.43228e-12,0.843051,0,-2.22826e-11,2.00373e-12,-3.65219e-12,1.76215e-12,2614.66,593.864,0.850508,0,1.47858,0.044353,0
24.1068,-75753.9,29861.3,-75634.9,879.952,1245.77,5.60851,-0.244322,700.652,2894.36,4110.85,9220.32,3214.36,0.713959,4377.19,0,0.099718,7.40386e-12,0.842882,0,-3.58114e-11,7.10543e-13,-3.65219e-12,-3.24007e-12,2614.66,593.816,0.850375,0,1.47847,0.0443497,0
24.102,-196341,29860.7,-74159,879.955,1245.71,5.6081,-0.244314,700.59,2894.33,4110.75,9220.1,3214.3,0.713925,4377.1,0,0.0996943,7.44649e-12,0.842712,0,-5.49107e-11,-2.79954e-12,-2.52243e-12,-1.63993e-11,2614.66,593.768,0.850242,0,1.47837,0.0443465,0
24.0972,-8387.2,29860,-72683.1,879.957,1245.65,5.6077,-0.244305,700.528,2894.3,4110.66,9219.88,3214.25,0.713891,4377.01,0,0.0996707,6.21014e-12,0.842543,0,-3.87672e-11,-4.54747e-13,-5.13012e-12,-1.47793e-11,2614.66,593.721,0.850109,0,1.47827,0.0443433,0
24.0924,-85993.1,29859.4,-71207.2,879.96,1245.59,5.60729,-0.244296,700.466,2894.27,4110.57,9219.66,3214.2,0.713857,4376.93,0,0.0996471,6.23146e-12,0.842374,0,-3.30829e-11,-1.02318e-12,-6.4091e-12,-1.98668e-11,2614.66,593.673,0.849977,0,1.47816,0.0443401,0
24.0877,-102538,29858.7,-69731.3,879.963,1245.54,5.60689,-0.244287,700.404,2894.24,4110.48,9219.45,3214.14,0.713823,4376.84,0,0.0996236,6.94911e-12,0.842206,0,-2.27374e-11,-3.75167e-12,-4.5759e-12,-2.44995e-11,2614.66,593.625,0.849845,0,1.47806,0.0443369,0
24.0829,-170600,29858.1,-68255.5,879.965,1245.48,5.60649,-0.244279,700.342,2894.21,4110.39,9219.23,3214.09,0.71379,4376.75,0,0.0996001,6.84253e-12,0.842038,0,-1.86446e-11,-3.86535e-12,-4.60432e-12,-2.70006e-11,2614.66,593.578,0.849713,0,1.47796,0.0443337,0
24.0781,-60623.3,29857.4,-66779.6,879.968,1245.42,5.6061,-0.24427,700.28,2894.18,4110.29,9219.01,3214.04,0.713756,4376.67,0,0.0995766,5.1088e-12,0.84187,0,-2.85354e-11,-3.2685e-12,-4.23483e-12,-2.83364e-11,2614.66,593.53,0.849581,0,1.47786,0.0443306,0
24.0733,-186551,29856.8,-65303.7,879.97,1245.36,5.6057,-0.244262,700.219,2894.15,4110.2,9218.8,3213.98,0.713723,4376.58,0,0.0995532,5.14433e-12,0.841702,0,-3.5584e-11,-1.74794e-12,-6.66489e-12,-3.58114e-11,2614.66,593.482,0.84945,0,1.47776,0.0443274,0
24.0685,56263.7,29856.1,-63827.8,879.973,1245.3,5.60531,-0.244254,700.157,2894.12,4110.11,9218.58,3213.93,0.713691,4376.5,0,0.0995298,5.70566e-12,0.841535,0,-2.81943e-11,-4.90274e-12,-7.02016e-12,-3.69198e-11,2614.66,593.435,0.849319,0,1.47766,0.0443243,0
24.0638,-21280.5,29855.5,-62351.9,879.975,1245.24,5.60491,-0.244246,700.095,2894.09,4110.02,9218.36,3213.88,0.713658,4376.41,0,0.0995064,4.07852e-12,0.841368,0,-2.58069e-11,-5.61329e-12,-8.18545e-12,-4.05862e-11,2614.66,593.387,0.849188,0,1.47756,0.0443212,0
24.059,-135953,29854.9,-60876.1,879.978,1245.19,5.60452,-0.244237,700.033,2894.06,4109.92,9218.14,3213.82,0.713626,4376.32,0,0.0994831,3.36087e-12,0.841201,0,-3.52429e-12,-4.91696e-12,-7.30438e-12,-4.41105e-11,2614.66,593.339,0.849058,0,1.47746,0.044318,0
24.0542,-102120,29854.2,-59400.2,879.98,1245.13,5.60413,-0.244229,699.971,2894.03,4109.83,9217.93,3213.77,0.713594,4376.24,0,0.0994598,5.03064e-12,0.841035,0,-2.6148e-12,-3.28271e-12,-6.82121e-12,-4.77201e-11,2614.66,593.292,0.848928,0,1.47736,0.044315,0
24.0494,80172.4,29853.6,-57924.3,879.983,1245.07,5.60375,-0.244221,699.91,2894,4109.74,9217.71,3213.72,0.713562,4376.15,0,0.0994365,4.22773e-12,0.840869,0,3.34239e-11,-6.13909e-12,-6.807e-12,-4.97664e-11,2614.66,593.244,0.848798,0,1.47726,0.0443119,0
24.0446,-33281,29852.9,-56448.4,879.985,1245.01,5.60336,-0.244213,699.848,2893.98,4109.65,9217.49,3213.67,0.71353,4376.06,0,0.0994133,2.97717e-12,0.840703,0,6.82121e-12,-6.19593e-12,-5.15854e-12,-4.95106e-11,2614.66,593.196,0.848668,0,1.47717,0.0443088,0
24.0399,47505.4,29852.3,-54972.5,879.988,1244.95,5.60298,-0.244205,699.786,2893.95,4109.55,9217.28,3213.61,0.713498,4375.98,0,0.0993901,4.02167e-12,0.840538,0,2.6148e-11,-6.92069e-12,-7.27596e-12,-5.59339e-11,2614.66,593.149,0.848539,0,1.47707,0.0443058,0
24.0351,-90005.7,29851.6,-53496.7,879.99,1244.9,5.60259,-0.244198,699.724,2893.92,4109.46,9217.06,3213.56,0.713467,4375.89,0,0.099367,3.63798e-12,0.840372,0,3.44471e-11,-8.81073e-12,-7.50333e-12,-5.26654e-11,2614.66,593.101,0.84841,0,1.47697,0.0443027,0
24.0303,119530,29851,-52020.8,879.993,1244.84,5.60221,-0.24419,699.662,2893.89,4109.37,9216.84,3213.51,0.713436,4375.81,0,0.0993439,3.74456e-12,0.840208,0,4.12683e-11,-8.78231e-12,-7.07701e-12,-5.28075e-11,2614.66,593.053,0.848281,0,1.47687,0.0442997,0
24.0255,-158855,29850.4,-50544.9,879.995,1244.78,5.60183,-0.244182,699.601,2893.86,4109.28,9216.63,3213.45,0.713405,4375.72,0,0.0993208,3.50298e-12,0.840043,0,4.41105e-11,-8.69704e-12,-6.72173e-12,-5.13865e-11,2614.66,593.006,0.848153,0,1.47678,0.0442967,0
24.0208,196892,29849.7,-49069,879.998,1244.72,5.60146,-0.244175,699.539,2893.83,4109.19,9216.41,3213.4,0.713374,4375.63,0,0.0992978,3.45324e-12,0.839879,0,6.0254e-11,-9.32232e-12,-8.82494e-12,-5.22959e-11,2614.66,592.958,0.848025,0,1.47668,0.0442937,0
24.016,-97591.5,29849.1,-47593.1,880.001,1244.66,5.60108,-0.244167,699.477,2893.8,4109.09,9216.19,3213.35,0.713344,4375.55,0,0.0992748,2.82796e-12,0.839715,0,6.45741e-11,-1.21361e-11,-7.94387e-12,-4.57021e-11,2614.66,592.911,0.847897,0,1.47659,0.0442907,0
24.0112,50608.3,29848.4,-46117.3,880.003,1244.6,5.60071,-0.24416,699.416,2893.77,4109,9215.98,3213.29,0.713314,4375.46,0,0.0992519,2.77112e-12,0.839551,0,5.61613e-11,-1.21929e-11,-6.45173e-12,-4.31584e-11,2614.66,592.863,0.847769,0,1.47649,0.0442877,0
24.0064,-97347.3,29847.8,-44641.4,880.006,1244.55,5.60034,-0.244152,699.354,2893.74,4108.91,9215.76,3213.24,0.713284,4375.38,0,0.099229,2.62901e-12,0.839387,0,6.90079e-11,-9.2939e-12,-6.75016e-12,-4.37979e-11,2614.66,592.816,0.847642,0,1.4764,0.0442847,0
24.0016,68683.8,29847.1,-43165.5,880.008,1244.49,5.59996,-0.244145,699.292,2893.71,4108.82,9215.55,3213.19,0.713254,4375.29,0,0.0992061,1.56319e-12,0.839224,0,6.2073e-11,-1.35572e-11,-7.43228e-12,-3.51292e-11,2614.66,592.768,0.847515,0,1.4763,0.0442818,0
23.9969,-54201.4,29846.5,-41645.7,880.011,1244.43,5.5996,-0.244138,699.231,2893.68,4108.73,9215.33,3213.13,0.713224,4375.2,0,0.0991832,1.87583e-12,0.839061,0,6.07088e-11,-1.01466e-11,-7.51754e-12,-3.66356e-11,2614.66,592.72,0.847388,0,1.47621,0.0442789,0
23.9921,-32307.4,29845.9,-40070.5,880.013,1244.37,5.59923,-0.244131,699.169,2893.65,4108.63,9215.11,3213.08,0.713195,4375.12,0,0.0991604,1.97531e-12,0.838899,0,5.52518e-11,-1.33298e-11,-7.19069e-12,-2.48974e-11,2614.66,592.673,0.847261,0,1.47612,0.0442759,0
23.9873,41831.4,29845.2,-38583.5,880.016,1244.31,5.59886,-0.244123,699.107,2893.62,4108.54,9214.9,3213.03,0.713165,4375.03,0,0.0991377,3.05533e-12,0.838737,0,2.81943e-11,-1.04592e-11,-6.96332e-12,-2.25668e-11,2614.66,592.625,0.847135,0,1.47603,0.044273,0
23.9825,-125715,29844.6,-37100.5,880.018,1244.26,5.5985,-0.244116,699.046,2893.59,4108.45,9214.68,3212.97,0.713136,4374.95,0,0.0991149,1.91847e-12,0.838575,0,4.74643e-11,-1.08287e-11,-6.38067e-12,-1.86446e-11,2614.66,592.578,0.847009,0,1.47593,0.0442701,0
23.9777,-110481,29843.9,-35676.6,880.021,1244.2,5.59814,-0.244109,698.984,2893.56,4108.36,9214.46,3212.92,0.713108,4374.86,0,0.0990923,1.91847e-12,0.838413,0,3.00702e-11,-8.81073e-12,-6.52278e-12,-7.78755e-12,2614.66,592.53,0.846883,0,1.47584,0.0442673,0
23.973,-42781.2,29843.3,-34227,880.023,1244.14,5.59778,-0.244103,698.922,2893.53,4108.27,9214.25,3212.87,0.713079,4374.77,0,0.0990696,3.22586e-12,0.838252,0,3.03544e-11,-1.36708e-11,-8.32756e-12,-1.7053e-13,2614.66,592.483,0.846758,0,1.47575,0.0442644,0
23.9682,4129.06,29842.6,-32865.9,880.026,1244.08,5.59742,-0.244096,698.861,2893.5,4108.17,9214.03,3212.81,0.713051,4374.69,0,0.099047,1.81899e-12,0.838091,0,3.27987e-11,-1.13971e-11,-6.66489e-12,6.0254e-12,2614.66,592.435,0.846633,0,1.47566,0.0442615,0
23.9634,203239,29842,-31373.8,880.029,1244.02,5.59706,-0.244089,698.799,2893.47,4108.08,9213.82,3212.76,0.713023,4374.6,0,0.0990244,2.65743e-12,0.83793,0,2.27942e-11,-9.9476e-12,-7.47491e-12,1.04023e-11,2614.66,592.388,0.846508,0,1.47557,0.0442587,0
23.9586,47062.1,29841.4,-29937.6,880.031,1243.97,5.59671,-0.244082,698.738,2893.44,4107.99,9213.6,3212.71,0.712995,4374.52,0,0.0990019,2.31637e-12,0.837769,0,2.14868e-11,-1.28466e-11,-6.46594e-12,1.97247e-11,2614.66,592.34,0.846383,0,1.47548,0.0442559,0
23.9538,114450,29840.7,-28406.7,880.034,1243.91,5.59635,-0.244076,698.676,2893.41,4107.9,9213.38,3212.66,0.712967,4374.43,0,0.0989793,2.2311e-12,0.837609,0,8.75389e-12,-1.06013e-11,-2.70006e-12,2.31921e-11,2614.66,592.293,0.846259,0,1.47539,0.0442531,0
23.9491,-27631.8,29840.1,-26969.4,880.036,1243.85,5.596,-0.244069,698.615,2893.38,4107.81,9213.17,3212.6,0.712939,4374.34,0,0.0989569,2.50111e-12,0.837449,0,6.08225e-12,-8.01492e-12,-5.85487e-12,2.44995e-11,2614.66,592.245,0.846135,0,1.4753,0.0442503,0
23.9443,55779.2,29839.4,-25506.5,880.039,1243.79,5.59565,-0.244063,698.553,2893.35,4107.71,9212.95,3212.55,0.712912,4374.26,0,0.0989344,2.75691e-12,0.83729,0,1.29887e-11,-7.36122e-12,-3.06954e-12,2.67164e-11,2614.66,592.198,0.846011,0,1.47521,0.0442475,0
23.9395,28392.6,29838.8,-24118,880.041,1243.73,5.5953,-0.244056,698.492,2893.32,4107.62,9212.74,3212.5,0.712885,4374.17,0,0.098912,1.52056e-12,0.83713,0,9.00968e-12,-8.21387e-12,-3.97904e-12,3.42197e-11,2614.66,592.15,0.845888,0,1.47513,0.0442447,0
23.9347,-25523.1,29838.1,-22680.7,880.044,1243.68,5.59495,-0.24405,698.43,2893.29,4107.53,9212.52,3212.44,0.712858,4374.09,0,0.0988897,1.81899e-12,0.836971,0,1.66906e-11,-6.96332e-12,-2.44427e-12,3.62939e-11,2614.66,592.103,0.845765,0,1.47504,0.0442419,0
23.9299,-45246.9,29837.5,-21332,880.046,1243.62,5.59461,-0.244044,698.368,2893.26,4107.44,9212.31,3212.39,0.712832,4374,0,0.0988674,3.33955e-12,0.836813,0,9.84812e-12,-5.57066e-12,-3.0127e-12,3.97664e-11,2614.66,592.055,0.845642,0,1.47495,0.0442392,0
23.9252,28614,29836.9,-20013.8,880.049,1243.56,5.59427,-0.244038,698.307,2893.23,4107.35,9212.09,3212.34,0.712805,4373.91,0,0.0988451,2.07478e-12,0.836654,0,2.18279e-11,-1.73372e-12,-2.21689e-12,4.33329e-11,2614.66,592.008,0.845519,0,1.47486,0.0442364,0
23.9204,-100685,29836.2,-18807.4,880.052,1243.5,5.59392,-0.244032,698.246,2893.2,4107.25,9211.87,3212.28,0.712779,4373.83,0,0.0988228,2.68585e-12,0.836496,0,2.6759e-11,1.0516e-12,-3.09797e-12,4.22644e-11,2614.66,591.96,0.845397,0,1.47478,0.0442337,0
23.9156,253350,29835.6,-17677.3,880.054,1243.44,5.59358,-0.244026,698.184,2893.17,4107.16,9211.66,3212.23,0.712753,4373.74,0,0.0988006,-3.12639e-13,0.836338,0,1.63016e-11,1.3074e-12,-3.38218e-12,4.04361e-11,2614.66,591.913,0.845274,0,1.47469,0.044231,0
23.9108,-17819.3,29834.9,-16794.8,880.057,1243.39,5.59325,-0.24402,698.123,2893.14,4107.07,9211.44,3212.18,0.712727,4373.66,0,0.0987784,1.69109e-12,0.83618,0,2.05773e-11,3.15481e-12,-1.76215e-12,4.55023e-11,2614.66,591.865,0.845153,0,1.47461,0.0442283,0
23.9061,107522,29834.3,-16101.1,880.059,1243.33,5.59291,-0.244014,698.061,2893.11,4106.98,9211.23,3212.13,0.712701,4373.57,0,0.0987563,8.2423e-13,0.836023,0,3.11111e-11,0,-3.60956e-12,3.64073e-11,2614.66,591.818,0.845031,0,1.47452,0.0442256,0
23.9013,-16835.5,29833.7,-15444.2,880.062,1243.27,5.59257,-0.244008,698,2893.08,4106.89,9211.01,3212.07,0.712676,4373.48,0,0.0987342,-9.9476e-14,0.835866,0,2.38805e-11,1.02602e-11,-1.59162e-12,3.75415e-11,2614.66,591.77,0.84491,0,1.47444,0.044223,0
23.8965,204091,29833,-14659.6,880.064,1243.21,5.59224,-0.244002,697.938,2893.05,4106.8,9210.8,3212.02,0.712651,4373.4,0,0.0987121,6.25278e-13,0.835709,0,2.51283e-11,5.20117e-12,-3.41061e-13,3.35252e-11,2614.66,591.723,0.844789,0,1.47435,0.0442203,0
23.8917,212434,29832.4,-13972.2,880.067,1243.16,5.59191,-0.243997,697.877,2893.02,4106.7,9210.58,3211.97,0.712626,4373.31,0,0.0986901,-1.59162e-12,0.835553,0,3.34879e-11,5.08749e-12,-1.87583e-12,2.9388e-11,2614.66,591.675,0.844668,0,1.47427,0.0442177,0
23.8869,88959.8,29831.7,-13269.1,880.07,1243.1,5.59158,-0.243991,697.815,2892.99,4106.61,9210.37,3211.91,0.712601,4373.23,0,0.0986681,-1.97531e-12,0.835397,0,1.50111e-11,5.31486e-12,-2.01794e-12,2.4194e-11,2614.66,591.628,0.844548,0,1.47419,0.044215,0
23.8822,-53663.3,29831.1,-12614.4,880.072,1243.04,5.59125,-0.243986,697.754,2892.96,4106.52,9210.15,3211.86,0.712576,4373.14,0,0.0986461,-1.46372e-12,0.835241,0,3.14189e-11,7.84439e-12,-3.95062e-12,2.03713e-11,2614.66,591.581,0.844427,0,1.4741,0.0442124,0
23.8774,-58396,29830.5,-11917.4,880.075,1242.98,5.59092,-0.24398,697.693,2892.93,4106.43,9209.94,3211.81,0.712552,4373.06,0,0.0986242,-3.41061e-13,0.835086,0,2.50513e-11,9.23706e-12,-2.04636e-12,1.2804e-11,2614.66,591.533,0.844307,0,1.47402,0.0442098,0
23.8726,-40667.6,29829.8,-11266.6,880.077,1242.92,5.5906,-0.243975,697.631,2892.91,4106.34,9209.72,3211.75,0.712528,4372.97,0,0.0986023,-2.03215e-12,0.83493,0,4.0592e-12,1.03171e-11,-2.95586e-12,9.70601e-12,2614.66,591.486,0.844188,0,1.47394,0.0442072,0
23.8678,36219.5,29829.2,-10721,880.08,1242.87,5.59027,-0.24397,697.57,2892.88,4106.25,9209.51,3211.7,0.712504,4372.88,0,0.0985805,-2.50111e-12,0.834775,0,1.96542e-11,9.86233e-12,-4.00746e-12,-4.83169e-13,2614.66,591.438,0.844068,0,1.47386,0.0442047,0
23.863,-126777,29828.5,-10235.6,880.082,1242.81,5.58995,-0.243964,697.509,2892.85,4106.16,9209.29,3211.65,0.71248,4372.8,0,0.0985587,-1.08002e-12,0.834621,0,1.85642e-11,8.29914e-12,-4.43379e-12,-2.27374e-13,2614.66,591.391,0.843949,0,1.47378,0.0442021,0
23.8583,-21405.1,29827.9,-9824.96,880.085,1242.75,5.58963,-0.243959,697.447,2892.82,4106.06,9209.08,3211.6,0.712457,4372.71,0,0.0985369,-2.72848e-12,0.834466,0,1.5234e-11,1.03455e-11,-4.26326e-12,-8.28493e-12,2614.66,591.344,0.843831,0,1.4737,0.0441996,0
23.8535,-116868,29827.3,-9554.27,880.088,1242.69,5.58931,-0.243954,697.386,2892.79,4105.97,9208.86,3211.54,0.712434,4372.63,0,0.0985151,-3.08376e-12,0.834312,0,-2.27374e-12,1.19087e-11,-5.03064e-12,-1.58309e-11,2614.66,591.296,0.843712,0,1.47362,0.044197,0
23.8487,120588,29826.6,-9318.37,880.09,1242.63,5.589,-0.243949,697.325,2892.76,4105.88,9208.65,3211.49,0.71241,4372.54,0,0.0984934,-2.20268e-12,0.834158,0,5.11591e-12,1.03455e-11,-7.9865e-12,-1.8332e-11,2614.66,591.249,0.843594,0,1.47354,0.0441945,0
23.8439,-76380.6,29826,-9121.01,880.093,1242.58,5.58868,-0.243944,697.263,2892.73,4105.79,9208.43,3211.44,0.712388,4372.46,0,0.0984718,-2.13163e-12,0.834005,0,-6.59384e-12,7.67386e-12,-7.56017e-12,-2.49827e-11,2614.66,591.202,0.843476,0,1.47346,0.044192,0
23.8391,149348,29825.3,-8957.34,880.095,1242.52,5.58837,-0.243939,697.202,2892.7,4105.7,9208.22,3211.38,0.712365,4372.37,0,0.0984501,-5.07328e-12,0.833852,0,3.06954e-12,1.21361e-11,-1.06866e-11,-2.34763e-11,2614.66,591.154,0.843358,0,1.47338,0.0441895,0
