Row : 1, Col : 1, Slice : 1
PPMScale,Data,Fit,Baseline,Ala,Asp,Cr,-CrCH2,GABA,Glc,Gln,Glu,GPC,Gua,Ins,Lac,Lip09,Lip13a,Lip13b,Lip20,MM09,MM12,MM14,MM17,MM20,NAA,NAAG,PCh,PCr,Scyllo,Tau
24.1533,46363.8,34347.3,6687.06,1218.71,1994.26,8.47236,-0.118362,160.882,7868.04,2160.13,9661.17,2326.71,0,3513.48,391.837,0.308744,8.86757e-12,0,0,1.68768e-10,2.32347e-11,-2.44142e-11,-7.13385e-12,2923.96,2114.6,1.68545,0,3.01057,0.113959,0
24.1485,308820,34346.5,7523.03,1218.72,1994.16,8.47173,-0.118357,160.868,7867.95,2160.09,9660.94,2326.67,0,3513.41,391.835,0.30867,4.13536e-12,0,0,1.2767e-10,2.42295e-11,-1.46088e-11,-7.30438e-12,2923.96,2114.43,1.68519,0,3.01035,0.11395,0
24.1438,-130012,34345.8,8359,1218.72,1994.07,8.4711,-0.118353,160.854,7867.87,2160.04,9660.72,2326.64,0,3513.34,391.833,0.308596,6.35225e-12,0,0,1.10504e-10,1.81757e-11,-2.44142e-11,-8.88178e-12,2923.96,2114.26,1.68492,0,3.01013,0.113942,0
24.139,197154,34345,9194.97,1218.72,1993.98,8.47048,-0.118348,160.84,7867.79,2159.99,9660.49,2326.6,0,3513.27,391.831,0.308523,3.89377e-12,0,0,8.44693e-11,1.90283e-11,-2.28511e-11,1.10489e-12,2923.95,2114.09,1.68466,0,3.00991,0.113933,0
24.1342,-41254.8,34344.3,10030.9,1218.73,1993.88,8.46986,-0.118343,160.825,7867.71,2159.94,9660.26,2326.56,0,3513.2,391.829,0.308449,1.9611e-12,0,0,3.25144e-11,2.05631e-11,-2.32774e-11,-2.42295e-12,2923.95,2113.92,1.68439,0,3.00969,0.113925,0
24.1294,117784,34343.5,10866.9,1218.73,1993.79,8.46924,-0.118339,160.811,7867.63,2159.89,9660.03,2326.52,0,3513.13,391.827,0.308376,2.45848e-12,0,0,4.66116e-11,1.71951e-11,-1.52056e-11,2.74269e-12,2923.95,2113.76,1.68413,0,3.00947,0.113916,0
24.1246,65297.9,34342.8,11702.9,1218.73,1993.7,8.46862,-0.118334,160.797,7867.55,2159.84,9659.8,2326.48,0,3513.06,391.825,0.308303,1.49214e-12,0,0,7.7307e-12,1.83604e-11,-1.09139e-11,5.05906e-12,2923.95,2113.59,1.68386,0,3.00926,0.113907,0
24.1199,-45859,34342,12538.8,1218.74,1993.6,8.468,-0.11833,160.783,7867.47,2159.79,9659.58,2326.44,0,3512.99,391.823,0.30823,8.52651e-14,0,0,-3.08091e-11,1.87867e-11,-9.43601e-12,1.08287e-11,2923.95,2113.42,1.6836,0,3.00904,0.113899,0
24.1151,289338,34341.3,13374.8,1218.74,1993.51,8.46739,-0.118326,160.769,7867.39,2159.75,9659.35,2326.4,0,3512.92,391.821,0.308157,-7.24754e-12,0,0,-4.42242e-11,2.27089e-11,-1.04876e-11,1.13971e-11,2923.95,2113.25,1.68334,0,3.00883,0.11389,0
24.1103,-18106.2,34340.6,14210.8,1218.74,1993.42,8.46678,-0.118321,160.754,7867.3,2159.7,9659.12,2326.37,0,3512.85,391.819,0.308084,-6.59384e-12,0,0,-3.11502e-11,2.38458e-11,-1.46656e-11,1.66267e-11,2923.95,2113.08,1.68307,0,3.00862,0.113882,0
24.1055,64981.1,34339.8,15046.8,1218.75,1993.32,8.46617,-0.118317,160.74,7867.22,2159.65,9658.89,2326.33,0,3512.78,391.817,0.308011,-1.04876e-11,0,0,-8.98126e-11,3.23439e-11,-1.12266e-11,1.69678e-11,2923.94,2112.91,1.68281,0,3.0084,0.113874,0
24.1007,1994.46,34339.1,15882.7,1218.75,1993.23,8.46557,-0.118313,160.726,7867.14,2159.6,9658.67,2326.29,0,3512.71,391.816,0.307938,-1.16245e-11,0,0,-9.35643e-11,3.62661e-11,-4.88853e-12,1.93552e-11,2923.94,2112.74,1.68255,0,3.00819,0.113865,0
24.096,9830.73,34338.3,16718.7,1218.75,1993.14,8.46497,-0.118308,160.712,7867.06,2159.55,9658.44,2326.25,0,3512.64,391.814,0.307866,-1.45803e-11,0,0,-1.04251e-10,3.78577e-11,2.64322e-12,2.52385e-11,2923.94,2112.57,1.68229,0,3.00798,0.113857,0
24.0912,128042,34337.6,17554.7,1218.76,1993.04,8.46437,-0.118304,160.697,7866.98,2159.5,9658.21,2326.21,0,3512.57,391.812,0.307793,-1.9952e-11,0,0,-1.25851e-10,4.34852e-11,-7.9865e-12,1.87015e-11,2923.94,2112.4,1.68203,0,3.00777,0.113849,0
24.0864,54438,34336.8,18390.6,1218.76,1992.95,8.46377,-0.1183,160.683,7866.9,2159.45,9657.98,2326.17,0,3512.5,391.81,0.307721,-2.26805e-11,0,0,-1.23237e-10,4.33431e-11,-5.59908e-12,2.359e-11,2923.94,2112.23,1.68177,0,3.00756,0.11384,0
24.0816,25147.5,34336.1,19226.6,1218.76,1992.86,8.46317,-0.118296,160.669,7866.82,2159.41,9657.76,2326.13,0,3512.44,391.808,0.307649,-2.197e-11,0,0,-1.26761e-10,4.72369e-11,-1.76215e-12,2.22258e-11,2923.94,2112.06,1.68151,0,3.00736,0.113832,0
24.0768,-65303.7,34335.4,20062.6,1218.77,1992.76,8.46258,-0.118292,160.655,7866.74,2159.36,9657.53,2326.1,0,3512.37,391.806,0.307577,-2.62048e-11,0,0,-1.2858e-10,5.56213e-11,-2.95586e-12,2.82228e-11,2923.93,2111.89,1.68126,0,3.00715,0.113824,0
24.0721,177904,34334.6,20898.5,1218.77,1992.67,8.46199,-0.118288,160.641,7866.66,2159.31,9657.3,2326.06,0,3512.3,391.804,0.307505,-3.15481e-11,0,0,-1.2426e-10,5.88329e-11,3.06954e-12,2.43432e-11,2923.93,2111.72,1.681,0,3.00694,0.113816,0
24.0673,192175,34333.9,21734.5,1218.77,1992.58,8.46141,-0.118283,160.626,7866.57,2159.26,9657.07,2326.02,0,3512.23,391.802,0.307433,-3.44471e-11,0,0,-1.2551e-10,6.19025e-11,5.6275e-12,2.73417e-11,2923.93,2111.55,1.68074,0,3.00674,0.113808,0
24.0625,179526,34333.1,22570.5,1218.78,1992.48,8.46082,-0.118279,160.612,7866.49,2159.21,9656.85,2325.98,0,3512.16,391.8,0.307361,-3.46176e-11,0,0,-1.03341e-10,6.89795e-11,1.02318e-12,2.68834e-11,2923.93,2111.39,1.68048,0,3.00653,0.1138,0
24.0577,44819.5,34332.4,23406.4,1218.78,1992.39,8.46024,-0.118275,160.598,7866.41,2159.16,9656.62,2325.94,0,3512.09,391.798,0.307289,-4.20357e-11,0,0,-8.83347e-11,6.83826e-11,-5.11591e-13,2.76543e-11,2923.93,2111.22,1.68023,0,3.00633,0.113792,0
24.053,-92335.2,34331.6,24242.4,1218.79,1992.3,8.45966,-0.118272,160.584,7866.33,2159.11,9656.39,2325.9,0,3512.02,391.796,0.307218,-4.3002e-11,0,0,-7.68523e-11,7.08837e-11,-4.49063e-12,2.64606e-11,2923.93,2111.05,1.67997,0,3.00613,0.113784,0
24.0482,51636.4,34330.9,25078.4,1218.79,1992.2,8.45908,-0.118268,160.57,7866.25,2159.07,9656.16,2325.86,0,3511.95,391.794,0.307147,-4.43094e-11,0,0,-5.32054e-11,7.0969e-11,5.17275e-12,2.15721e-11,2923.93,2110.88,1.67972,0,3.00593,0.113776,0
24.0434,85553.5,34330.2,25914.4,1218.79,1992.11,8.45851,-0.118264,160.556,7866.17,2159.02,9655.94,2325.83,0,3511.88,391.792,0.307075,-4.11262e-11,0,0,-5.20686e-11,7.16511e-11,-2.44427e-12,2.9587e-11,2923.92,2110.71,1.67946,0,3.00572,0.113768,0
24.0386,9623.21,34329.4,26750.3,1218.8,1992.02,8.45794,-0.11826,160.541,7866.09,2158.97,9655.71,2325.79,0,3511.81,391.79,0.307004,-4.47642e-11,0,0,-3.75167e-11,7.81313e-11,-2.84217e-13,2.35332e-11,2923.92,2110.54,1.67921,0,3.00552,0.11376,0
24.0338,16949.9,34328.7,27586.3,1218.8,1991.93,8.45737,-0.118256,160.527,7866.01,2158.92,9655.48,2325.75,0,3511.74,391.788,0.306933,-4.60147e-11,0,0,-8.6402e-12,6.95763e-11,-2.38742e-12,2.19984e-11,2923.92,2110.37,1.67896,0,3.00533,0.113752,0
24.0291,-209570,34327.9,28422.3,1218.8,1991.83,8.4568,-0.118252,160.513,7865.93,2158.87,9655.26,2325.71,0,3511.67,391.786,0.306862,-4.38547e-11,0,0,-2.76259e-11,7.00879e-11,-2.84217e-12,1.42677e-11,2923.92,2110.2,1.67871,0,3.00513,0.113744,0
24.0243,352068,34327.2,29258.2,1218.81,1991.74,8.45624,-0.118249,160.499,7865.84,2158.82,9655.03,2325.67,0,3511.6,391.784,0.306791,-4.33431e-11,0,0,-7.16227e-12,6.34088e-11,-5.05906e-12,1.31877e-11,2923.92,2110.03,1.67845,0,3.00493,0.113736,0
24.0195,42499.4,34326.5,30094.2,1218.81,1991.65,8.45568,-0.118245,160.485,7865.76,2158.78,9654.8,2325.63,0,3511.54,391.783,0.306721,-4.80895e-11,0,0,4.09273e-11,6.60521e-11,9.66338e-13,1.11413e-11,2923.92,2109.86,1.6782,0,3.00474,0.113729,0
24.0147,15318.2,34325.7,30930.2,1218.81,1991.55,8.45512,-0.118241,160.47,7865.68,2158.73,9654.58,2325.6,0,3511.47,391.781,0.30665,-4.34852e-11,0,0,4.28599e-11,6.30109e-11,-4.77485e-12,3.2685e-12,2923.91,2109.7,1.67795,0,3.00454,0.113721,0
24.0099,-69300.3,34325,31935.2,1218.82,1991.46,8.45456,-0.118238,160.456,7865.6,2158.68,9654.35,2325.56,0,3511.4,391.779,0.30658,-3.91083e-11,0,0,4.04725e-11,4.60716e-11,-2.89901e-12,5.57066e-12,2923.91,2109.53,1.6777,0,3.00435,0.113713,0
24.0052,23011.2,34324.2,32828.2,1218.82,1991.37,8.45401,-0.118234,160.442,7865.52,2158.63,9654.12,2325.52,0,3511.33,391.777,0.306509,-3.99893e-11,0,0,5.4456e-11,4.02736e-11,-1.98952e-12,1.56319e-12,2923.91,2109.36,1.67745,0,3.00415,0.113705,0
24.0004,30850.6,34323.5,33732.6,1218.82,1991.27,8.45346,-0.11823,160.428,7865.44,2158.58,9653.9,2325.48,0,3511.26,391.775,0.306439,-3.40492e-11,0,0,5.9913e-11,3.69766e-11,-9.09495e-13,-3.62377e-12,2923.91,2109.19,1.6772,0,3.00396,0.113698,0
23.9956,39097.1,34322.8,34726.7,1218.83,1991.18,8.45291,-0.118227,160.414,7865.36,2158.53,9653.67,2325.44,0,3511.19,391.773,0.306369,-3.41913e-11,0,0,6.85532e-11,2.73701e-11,-3.58114e-12,-4.05009e-12,2923.91,2109.02,1.67695,0,3.00377,0.11369,0
23.9908,131055,34322,35640.5,1218.83,1991.09,8.45236,-0.118223,160.4,7865.28,2158.49,9653.44,2325.4,0,3511.12,391.771,0.306299,-3.19744e-11,0,0,8.99263e-11,1.5973e-11,-6.65068e-12,-6.98108e-12,2923.91,2108.85,1.6767,0,3.00358,0.113683,0
23.986,144377,34321.3,36461.2,1218.83,1991,8.45182,-0.11822,160.386,7865.2,2158.44,9653.22,2325.36,0,3511.05,391.769,0.306229,-2.75406e-11,0,0,8.40146e-11,1.54898e-11,-7.38964e-13,-9.46088e-12,2923.91,2108.68,1.67646,0,3.00339,0.113675,0
23.9813,61790.5,34320.5,37137.5,1218.84,1990.9,8.45128,-0.118216,160.371,7865.12,2158.39,9652.99,2325.33,0,3510.98,391.767,0.306159,-2.87343e-11,0,0,7.71365e-11,-8.81073e-13,-4.88853e-12,-8.95284e-12,2923.9,2108.51,1.67621,0,3.0032,0.113668,0
23.9765,148740,34319.8,37933.1,1218.84,1990.81,8.45074,-0.118213,160.357,7865.03,2158.34,9652.76,2325.29,0,3510.91,391.765,0.306089,-2.10036e-11,0,0,9.73728e-11,-1.03455e-11,-9.09495e-12,-1.73799e-11,2923.9,2108.35,1.67596,0,3.00301,0.11366,0
23.9717,15066.8,34319.1,38690.1,1218.84,1990.72,8.45021,-0.11821,160.343,7864.95,2158.29,9652.54,2325.25,0,3510.84,391.763,0.30602,-2.21974e-11,0,0,7.63407e-11,-1.94973e-11,-1.93268e-12,-1.98668e-11,2923.9,2108.18,1.67572,0,3.00282,0.113653,0
23.9669,-150519,34318.3,39289.9,1218.85,1990.62,8.44967,-0.118206,160.329,7864.87,2158.24,9652.31,2325.21,0,3510.78,391.761,0.30595,-2.53522e-11,0,0,8.87326e-11,-3.0127e-11,-1.10845e-11,-1.51772e-11,2923.9,2108.01,1.67547,0,3.00264,0.113645,0
23.9621,109035,34317.6,39957.1,1218.85,1990.53,8.44914,-0.118203,160.315,7864.79,2158.2,9652.08,2325.17,0,3510.71,391.759,0.305881,-1.79625e-11,0,0,9.57243e-11,-3.80851e-11,-1.18234e-11,-1.95257e-11,2923.9,2107.84,1.67523,0,3.00245,0.113638,0
23.9574,19923.4,34316.8,40675.9,1218.85,1990.44,8.44861,-0.1182,160.301,7864.71,2158.15,9651.86,2325.13,0,3510.64,391.757,0.305812,-2.05773e-11,0,0,1.1147e-10,-4.5759e-11,-1.87583e-11,-1.85594e-11,2923.9,2107.67,1.67498,0,3.00227,0.113631,0
23.9526,241226,34316.1,41261.4,1218.86,1990.35,8.44809,-0.118197,160.287,7864.63,2158.1,9651.63,2325.1,0,3510.57,391.755,0.305743,-2.1771e-11,0,0,1.04706e-10,-5.77529e-11,-1.7053e-11,-1.97531e-11,2923.9,2107.5,1.67474,0,3.00208,0.113623,0
23.9478,112516,34315.4,41872.7,1218.86,1990.25,8.44757,-0.118194,160.272,7864.55,2158.05,9651.41,2325.06,0,3510.5,391.753,0.305674,-1.42677e-11,0,0,1.22192e-10,-6.76437e-11,-1.00613e-11,-1.95275e-11,2923.89,2107.33,1.67449,0,3.0019,0.113616,0
23.943,181016,34314.6,42482.6,1218.86,1990.16,8.44705,-0.11819,160.258,7864.47,2158,9651.18,2325.02,0,3510.43,391.751,0.305605,-1.81899e-11,0,0,1.25709e-10,-7.27596e-11,-2.28511e-11,-1.57009e-11,2923.89,2107.16,1.67425,0,3.00172,0.113609,0
23.9383,87447.3,34313.9,43226.8,1218.87,1990.07,8.44653,-0.118187,160.244,7864.39,2157.95,9650.95,2324.98,0,3510.36,391.75,0.305536,-1.42677e-11,0,0,1.38918e-10,-8.29345e-11,-2.14868e-11,-1.49937e-11,2923.89,2107,1.67401,0,3.00154,0.113602,0
23.9335,-134804,34313.1,43880.8,1218.87,1989.97,8.44601,-0.118184,160.23,7864.31,2157.91,9650.73,2324.94,0,3510.29,391.748,0.305468,-1.81899e-11,0,0,1.41508e-10,-9.15747e-11,-2.21689e-11,-1.16214e-11,2923.89,2106.83,1.67377,0,3.00136,0.113594,0
23.9287,145421,34312.4,44535.9,1218.88,1989.88,8.4455,-0.118181,160.216,7864.23,2157.86,9650.5,2324.9,0,3510.22,391.746,0.305399,-1.72236e-11,0,0,1.54827e-10,-9.50422e-11,-2.68869e-11,-9.67582e-12,2923.89,2106.66,1.67353,0,3.00118,0.113587,0
23.9239,-31854.9,34311.7,45156.1,1218.88,1989.79,8.44499,-0.118178,160.202,7864.15,2157.81,9650.28,2324.87,0,3510.15,391.744,0.305331,-1.63141e-11,0,0,1.67399e-10,-1.05445e-10,-2.51816e-11,-1.1541e-11,2923.89,2106.49,1.67329,0,3.001,0.11358,0
23.9191,-17886.1,34310.9,45772.8,1218.88,1989.7,8.44448,-0.118175,160.188,7864.07,2157.76,9650.05,2324.83,0,3510.09,391.742,0.305262,-1.20508e-11,0,0,1.84036e-10,-1.13118e-10,-3.13207e-11,-5.53793e-12,2923.89,2106.32,1.67305,0,3.00083,0.113573,0
23.9144,92793.6,34310.2,46292.6,1218.89,1989.6,8.44398,-0.118172,160.174,7863.98,2157.71,9649.82,2324.79,0,3510.02,391.74,0.305194,-1.87015e-11,0,0,1.97216e-10,-1.14369e-10,-3.24576e-11,-5.8725e-12,2923.88,2106.15,1.67281,0,3.00065,0.113566,0
23.9096,115391,34309.4,46865.9,1218.89,1989.51,8.44347,-0.118169,160.16,7863.9,2157.67,9649.6,2324.75,0,3509.95,391.738,0.305126,-1.54614e-11,0,0,1.97584e-10,-1.14085e-10,-3.36513e-11,3.61267e-13,2923.88,2105.99,1.67257,0,3.00047,0.113559,0
23.9048,152950,34308.7,47391.8,1218.89,1989.42,8.44297,-0.118166,160.145,7863.82,2157.62,9649.37,2324.71,0,3509.88,391.736,0.305058,-1.44951e-11,0,0,1.98157e-10,-1.15847e-10,-3.86535e-11,2.40141e-12,2923.88,2105.82,1.67233,0,3.0003,0.113552,0
23.9,73727.4,34308,48015.4,1218.9,1989.33,8.44248,-0.118164,160.131,7863.74,2157.57,9649.15,2324.67,0,3509.81,391.734,0.30499,-1.1255e-11,0,0,2.14007e-10,-1.15676e-10,-4.11546e-11,2.19597e-12,2923.88,2105.65,1.67209,0,3.00013,0.113545,0
23.8952,173217,34307.2,48534.2,1218.9,1989.23,8.44198,-0.118161,160.117,7863.66,2157.52,9648.92,2324.63,0,3509.74,391.732,0.304922,-8.92442e-12,0,0,2.25681e-10,-1.18064e-10,-4.75211e-11,4.2939e-12,2923.88,2105.48,1.67185,0,2.99995,0.113538,0
23.8905,140625,34306.5,49096,1218.9,1989.14,8.44149,-0.118158,160.103,7863.58,2157.47,9648.7,2324.6,0,3509.67,391.73,0.304855,-1.36993e-11,0,0,2.17377e-10,-1.24032e-10,-4.8658e-11,9.65095e-12,2923.88,2105.31,1.67162,0,2.99978,0.113532,0
23.8857,142072,34305.8,49559,1218.91,1989.05,8.441,-0.118155,160.089,7863.5,2157.43,9648.47,2324.56,0,3509.6,391.728,0.304787,-1.15961e-11,0,0,2.13148e-10,-1.18519e-10,-5.50813e-11,1.51565e-11,2923.88,2105.14,1.67138,0,2.99961,0.113525,0
23.8809,50779.9,34305,50061.5,1218.91,1988.95,8.44051,-0.118153,160.075,7863.42,2157.38,9648.24,2324.52,0,3509.53,391.726,0.30472,-1.22213e-11,0,0,2.38021e-10,-1.16756e-10,-4.92264e-11,8.26983e-12,2923.87,2104.98,1.67115,0,2.99944,0.113518,0
23.8761,-24050.4,34304.3,50587.6,1218.91,1988.86,8.44002,-0.11815,160.061,7863.34,2157.33,9648.02,2324.48,0,3509.47,391.724,0.304653,-9.83391e-12,0,0,2.37982e-10,-1.13175e-10,-6.4432e-11,1.59357e-11,2923.87,2104.81,1.67091,0,2.99927,0.113511,0
23.8713,98670.7,34303.5,51011.7,1218.92,1988.77,8.43954,-0.118147,160.047,7863.26,2157.28,9647.79,2324.44,0,3509.4,391.722,0.304585,-3.63798e-12,0,0,2.3374e-10,-1.08912e-10,-6.62794e-11,1.54756e-11,2923.87,2104.64,1.67068,0,2.9991,0.113505,0
23.8666,18228.8,34302.8,51607,1218.92,1988.68,8.43906,-0.118145,160.033,7863.18,2157.23,9647.57,2324.41,0,3509.33,391.72,0.304518,3.46745e-12,0,0,2.35787e-10,-1.00215e-10,-6.24141e-11,1.1795e-11,2923.87,2104.47,1.67044,0,2.99894,0.113498,0
23.8618,169638,34302.1,52195.1,1218.92,1988.58,8.43859,-0.118142,160.019,7863.1,2157.18,9647.34,2324.37,0,3509.26,391.719,0.304451,3.18323e-12,0,0,2.26464e-10,-9.68612e-11,-7.18501e-11,1.29319e-11,2923.87,2104.3,1.67021,0,2.99877,0.113491,0
23.857,41869.3,34301.3,52730,1218.93,1988.49,8.43811,-0.11814,160.004,7863.02,2157.14,9647.12,2324.33,0,3509.19,391.717,0.304384,-3.35376e-12,0,0,2.29193e-10,-9.34506e-11,-5.76392e-11,1.31877e-11,2923.87,2104.13,1.66998,0,2.99861,0.113485,0
23.8522,124498,34300.6,53185.7,1218.93,1988.4,8.43764,-0.118137,159.99,7862.94,2157.09,9646.89,2324.29,0,3509.12,391.715,0.304318,7.21911e-12,0,0,2.11003e-10,-8.82778e-11,-7.02585e-11,1.07931e-11,2923.87,2103.97,1.66974,0,2.99844,0.113478,0
23.8475,64289.8,34299.9,53626.2,1218.93,1988.31,8.43717,-0.118135,159.976,7862.85,2157.04,9646.67,2324.25,0,3509.05,391.713,0.304251,8.18545e-12,0,0,2.22826e-10,-8.24798e-11,-6.00267e-11,1.05871e-11,2923.86,2103.8,1.66951,0,2.99828,0.113471,0
23.8427,206241,34299.1,54089.4,1218.94,1988.21,8.4367,-0.118132,159.962,7862.77,2156.99,9646.44,2324.21,0,3508.98,391.711,0.304185,1.46656e-11,0,0,1.93381e-10,-7.49196e-11,-7.1168e-11,9.08784e-12,2923.86,2103.63,1.66928,0,2.99811,0.113465,0
23.8379,-65572.1,34298.4,54512.3,1218.94,1988.12,8.43624,-0.11813,159.948,7862.69,2156.94,9646.22,2324.18,0,3508.92,391.709,0.304118,1.48361e-11,0,0,1.90312e-10,-6.76437e-11,-6.42331e-11,5.57066e-12,2923.86,2103.46,1.66905,0,2.99795,0.113458,0
