Row : 1, Col : 1, Slice : 1
PPMScale,Data,Fit,Baseline,Ala,Asp,Cr,-CrCH2,GABA,Glc,Gln,Glu,GPC,Gua,Ins,Lac,Lip09,Lip13a,Lip13b,Lip20,MM09,MM12,MM14,MM17,MM20,NAA,NAAG,PCh,PCr,Scyllo,Tau
24.2035,41543.8,9114.64,1488.79,138.416,273.819,0.511548,-0.0978091,972.459,1432.64,843.044,216.601,1228.15,0.6862,1121.29,0,0,0,0,0,0,2.5306e-11,0,0.47132,0,1451.84,4.79664,314.882,4.07347,0.0837763,1110.99
24.1988,-118047,9114.62,1433.32,138.416,273.819,0.511508,-0.0978048,972.459,1432.63,843.044,216.601,1228.14,0.686163,1121.28,0,0,0,0,0,0,2.43467e-11,0,0.471236,0,1451.83,4.79586,314.876,4.07316,0.0837697,1110.99
24.194,-18529.8,9114.59,1377.84,138.416,273.819,0.511469,-0.0978007,972.459,1432.63,843.044,216.601,1228.14,0.686127,1121.28,0,0,0,0,0,0,2.5647e-11,0,0.471152,0,1451.82,4.79508,314.869,4.07285,0.0837632,1110.99
24.1892,72336.4,9114.56,1322.36,138.416,273.819,0.51143,-0.0977964,972.459,1432.63,843.044,216.601,1228.13,0.686091,1121.28,0,0,0,0,0,0,2.70184e-11,0,0.471068,0,1451.81,4.7943,314.863,4.07254,0.0837566,1110.99
24.1844,122914,9114.53,1266.88,138.416,273.819,0.511391,-0.0977923,972.459,1432.63,843.045,216.601,1228.12,0.686055,1121.27,0,0,0,0,0,0,2.22471e-11,0,0.470984,0,1451.8,4.79353,314.856,4.07224,0.0837502,1110.99
24.1796,162498,9114.5,1211.4,138.416,273.819,0.511352,-0.0977881,972.459,1432.63,843.045,216.601,1228.11,0.686019,1121.27,0,0,0,0,0,0,2.44356e-11,0,0.4709,0,1451.79,4.79276,314.849,4.07193,0.0837436,1110.99
24.1749,118884,9114.47,1155.92,138.416,273.819,0.511314,-0.0977841,972.459,1432.63,843.045,216.601,1228.11,0.685983,1121.27,0,0,0,0,0,0,2.54303e-11,0,0.470817,0,1451.78,4.79199,314.843,4.07163,0.0837372,1110.99
24.1701,-67910,9114.44,1100.45,138.416,273.819,0.511275,-0.0977799,972.459,1432.63,843.045,216.601,1228.1,0.685948,1121.26,0,0,0,0,0,0,2.23608e-11,0,0.470733,0,1451.77,4.79122,314.836,4.07133,0.0837308,1110.99
24.1653,-72228.9,9114.41,1044.97,138.416,273.819,0.511237,-0.0977759,972.459,1432.63,843.045,216.601,1228.09,0.685913,1121.26,0,0,0,0,0,0,2.19416e-11,0,0.47065,0,1451.76,4.79045,314.83,4.07103,0.0837244,1110.99
24.1605,86402.7,9114.38,989.49,138.416,273.819,0.511199,-0.0977718,972.459,1432.63,843.045,216.601,1228.08,0.685878,1121.26,0,0,0,0,0,0,2.17213e-11,0,0.470567,0,1451.75,4.78968,314.823,4.07073,0.083718,1110.99
24.1557,53558.7,9114.35,934.012,138.416,273.819,0.511161,-0.0977679,972.459,1432.63,843.045,216.602,1228.08,0.685843,1121.25,0,0,0,0,0,0,2.11813e-11,0,0.470484,0,1451.74,4.78892,314.817,4.07043,0.0837117,1110.99
24.151,-79429.4,9114.32,878.534,138.416,273.819,0.511123,-0.0977639,972.459,1432.63,843.045,216.602,1228.07,0.685809,1121.25,0,0,0,0,0,0,2.07265e-11,0,0.470401,0,1451.73,4.78816,314.81,4.07013,0.0837053,1110.98
24.1462,165077,9114.3,823.056,138.416,273.819,0.511086,-0.09776,972.459,1432.63,843.045,216.602,1228.06,0.685774,1121.25,0,0,0,0,0,0,1.83178e-11,0,0.470319,0,1451.72,4.7874,314.804,4.06984,0.083699,1110.98
24.1414,5755.63,9114.27,767.578,138.416,273.819,0.511048,-0.0977561,972.459,1432.63,843.045,216.602,1228.05,0.68574,1121.25,0,0,0,0,0,0,1.6577e-11,0,0.470236,0,1451.71,4.78664,314.797,4.06954,0.0836927,1110.98
24.1366,-15996.8,9114.24,712.099,138.416,273.819,0.511011,-0.0977523,972.459,1432.63,843.045,216.602,1228.05,0.685706,1121.24,0,0,0,0,0,0,1.64633e-11,0,0.470154,0,1451.7,4.78588,314.791,4.06925,0.0836865,1110.98
24.1318,-53237.2,9114.21,656.621,138.416,273.819,0.510974,-0.0977483,972.46,1432.63,843.045,216.602,1228.04,0.685673,1121.24,0,0,0,0,0,0,1.42322e-11,0,0.470072,0,1451.69,4.78512,314.784,4.06896,0.0836802,1110.98
24.1271,-51591.6,9114.18,601.143,138.416,273.819,0.510937,-0.0977446,972.46,1432.63,843.045,216.602,1228.03,0.685639,1121.24,0,0,0,0,0,0,1.5774e-11,0,0.46999,0,1451.68,4.78437,314.778,4.06867,0.0836741,1110.98
24.1223,157074,9114.15,545.665,138.416,273.819,0.5109,-0.0977407,972.46,1432.63,843.045,216.602,1228.02,0.685606,1121.23,0,0,0,0,0,0,1.02176e-11,0,0.469908,0,1451.67,4.78361,314.771,4.06838,0.0836679,1110.98
24.1175,17187.9,9114.12,490.187,138.416,273.819,0.510863,-0.0977371,972.46,1432.63,843.046,216.602,1228.02,0.685573,1121.23,0,0,0,0,0,0,1.08571e-11,0,0.469827,0,1451.66,4.78286,314.765,4.06809,0.0836618,1110.98
24.1127,-10732,9114.09,434.708,138.416,273.819,0.510827,-0.0977333,972.46,1432.62,843.046,216.602,1228.01,0.68554,1121.23,0,0,0,0,0,0,9.99734e-12,0,0.469745,0,1451.65,4.78211,314.758,4.0678,0.0836556,1110.98
24.108,95018.1,9114.06,379.23,138.416,273.819,0.510791,-0.0977296,972.46,1432.62,843.046,216.602,1228,0.685507,1121.22,0,0,0,0,0,0,5.30775e-12,0,0.469664,0,1451.64,4.78136,314.752,4.06751,0.0836495,1110.98
24.1032,-24545.5,9114.03,323.752,138.416,273.819,0.510754,-0.0977259,972.46,1432.62,843.046,216.602,1227.99,0.685475,1121.22,0,0,0,0,0,0,4.64695e-12,0,0.469583,0,1451.63,4.78062,314.745,4.06723,0.0836434,1110.98
24.0984,-56414,9114.01,268.274,138.416,273.819,0.510718,-0.0977223,972.46,1432.62,843.046,216.602,1227.99,0.685443,1121.22,0,0,0,0,0,0,3.15481e-12,0,0.469502,0,1451.62,4.77987,314.739,4.06695,0.0836374,1110.98
24.0936,135116,9113.98,212.796,138.416,273.819,0.510682,-0.0977186,972.46,1432.62,843.046,216.602,1227.98,0.685411,1121.21,0,0,0,0,0,0,6.39488e-13,0,0.469421,0,1451.61,4.77913,314.732,4.06666,0.0836313,1110.98
24.0888,23851.7,9113.95,157.318,138.416,273.819,0.510647,-0.0977151,972.46,1432.62,843.046,216.602,1227.97,0.685379,1121.21,0,0,0,0,0,0,2.13163e-13,0,0.469341,0,1451.6,4.77839,314.726,4.06638,0.0836254,1110.98
24.0841,-30918.3,9113.92,101.839,138.416,273.819,0.510611,-0.0977115,972.46,1432.62,843.046,216.602,1227.96,0.685347,1121.21,0,0,0,0,0,0,-1.52056e-12,0,0.46926,0,1451.59,4.77765,314.719,4.0661,0.0836194,1110.98
24.0793,-19612.8,9113.89,46.3612,138.416,273.819,0.510575,-0.0977081,972.46,1432.62,843.046,216.602,1227.96,0.685316,1121.2,0,0,0,0,0,0,-2.60059e-12,0,0.46918,0,1451.58,4.77691,314.713,4.06583,0.0836135,1110.98
24.0745,-97952.2,9113.86,-9.11694,138.416,273.819,0.51054,-0.0977045,972.46,1432.62,843.046,216.602,1227.95,0.685284,1121.2,0,0,0,0,0,0,-1.37845e-12,0,0.4691,0,1451.57,4.77617,314.706,4.06555,0.0836075,1110.98
24.0697,-101319,9113.83,-64.5951,138.416,273.819,0.510505,-0.0977011,972.46,1432.62,843.046,216.602,1227.94,0.685253,1121.2,0,0,0,0,0,0,-5.96856e-12,0,0.469019,0,1451.56,4.77543,314.7,4.06527,0.0836016,1110.98
24.0649,32206.8,9113.8,-120.073,138.416,273.82,0.51047,-0.0976976,972.46,1432.62,843.046,216.602,1227.93,0.685222,1121.19,0,0,0,0,0,0,-8.2423e-12,0,0.46894,0,1451.55,4.7747,314.693,4.065,0.0835957,1110.98
24.0602,189676,9113.77,-175.551,138.416,273.82,0.510435,-0.0976942,972.46,1432.62,843.046,216.602,1227.93,0.685192,1121.19,0,0,0,0,0,0,-7.27596e-12,0,0.46886,0,1451.54,4.77397,314.687,4.06472,0.0835899,1110.98
24.0554,112521,9113.74,-231.03,138.416,273.82,0.5104,-0.0976908,972.46,1432.62,843.046,216.602,1227.92,0.685161,1121.19,0,0,0,0,0,0,-9.67759e-12,0,0.46878,0,1451.53,4.77324,314.68,4.06445,0.0835841,1110.98
24.0506,83461.2,9113.71,-286.508,138.416,273.82,0.510366,-0.0976875,972.461,1432.62,843.046,216.602,1227.91,0.685131,1121.18,0,0,0,0,0,0,-7.77334e-12,0,0.468701,0,1451.52,4.77251,314.674,4.06418,0.0835783,1110.98
24.0458,85363.9,9113.69,-341.986,138.416,273.82,0.510331,-0.0976841,972.461,1432.62,843.047,216.602,1227.9,0.685101,1121.18,0,0,0,0,0,0,-1.06724e-11,0,0.468622,0,1451.51,4.77178,314.667,4.06391,0.0835725,1110.98
24.041,-334.694,9113.66,-397.464,138.416,273.82,0.510297,-0.0976809,972.461,1432.62,843.047,216.602,1227.9,0.685071,1121.18,0,0,0,0,0,0,-1.05587e-11,0,0.468543,0,1451.5,4.77105,314.661,4.06364,0.0835668,1110.98
24.0363,124157,9113.63,-452.942,138.416,273.82,0.510263,-0.0976775,972.461,1432.62,843.047,216.602,1227.89,0.685042,1121.17,0,0,0,0,0,0,-9.46443e-12,0,0.468464,0,1451.49,4.77033,314.654,4.06337,0.083561,1110.98
24.0315,-95909.1,9113.6,-508.421,138.416,273.82,0.510229,-0.0976744,972.461,1432.62,843.047,216.602,1227.88,0.685012,1121.17,0,0,0,0,0,0,-8.37019e-12,0,0.468385,0,1451.48,4.7696,314.648,4.06311,0.0835554,1110.98
24.0267,-26224,9113.57,-563.899,138.416,273.82,0.510195,-0.0976711,972.461,1432.61,843.047,216.602,1227.87,0.684983,1121.17,0,0,0,0,0,0,-9.76286e-12,0,0.468306,0,1451.47,4.76888,314.641,4.06284,0.0835497,1110.98
24.0219,85151.7,9113.54,-791.932,138.416,273.82,0.510162,-0.097668,972.461,1432.61,843.047,216.602,1227.87,0.684954,1121.16,0,0,0,0,0,0,-7.30438e-12,0,0.468228,0,1451.46,4.76816,314.635,4.06258,0.083544,1110.98
24.0171,47731.9,9113.51,-893.351,138.416,273.82,0.510128,-0.0976648,972.461,1432.61,843.047,216.603,1227.86,0.684925,1121.16,0,0,0,0,0,0,-5.86908e-12,0,0.46815,0,1451.45,4.76744,314.628,4.06232,0.0835384,1110.98
24.0124,74546.8,9113.48,-919.437,138.416,273.82,0.510095,-0.0976617,972.461,1432.61,843.047,216.603,1227.85,0.684897,1121.16,0,0,0,0,0,0,-7.9865e-12,0,0.468072,0,1451.44,4.76673,314.622,4.06206,0.0835328,1110.98
24.0076,18082,9113.45,-931.158,138.416,273.82,0.510062,-0.0976586,972.461,1432.61,843.047,216.603,1227.84,0.684868,1121.15,0,0,0,0,0,0,-6.76437e-12,0,0.467994,0,1451.43,4.76601,314.615,4.0618,0.0835272,1110.98
24.0028,177801,9113.43,-887.648,138.416,273.82,0.510029,-0.0976556,972.461,1432.61,843.047,216.603,1227.84,0.68484,1121.15,0,0,0,0,0,0,-4.23483e-12,0,0.467916,0,1451.42,4.7653,314.609,4.06154,0.0835217,1110.98
23.998,46418.6,9113.4,-881.612,138.416,273.82,0.509996,-0.0976525,972.461,1432.61,843.047,216.603,1227.83,0.684812,1121.15,0,0,0,0,0,0,-4.83169e-12,0,0.467838,0,1451.41,4.76459,314.602,4.06128,0.0835162,1110.98
23.9933,168908,9113.37,-786.335,138.416,273.82,0.509964,-0.0976495,972.461,1432.61,843.047,216.603,1227.82,0.684784,1121.14,0,0,0,0,0,0,-3.36797e-12,0,0.467761,0,1451.4,4.76387,314.596,4.06102,0.0835107,1110.98
23.9885,-203514,9113.34,-860.959,138.416,273.82,0.509931,-0.0976465,972.461,1432.61,843.047,216.603,1227.81,0.684757,1121.14,0,0,0,0,0,0,-1.98952e-12,0,0.467683,0,1451.39,4.76317,314.589,4.06077,0.0835052,1110.98
23.9837,-43981.7,9113.31,-935.611,138.416,273.82,0.509899,-0.0976436,972.461,1432.61,843.047,216.603,1227.81,0.684729,1121.14,0,0,0,0,0,0,-2.25953e-12,0,0.467606,0,1451.38,4.76246,314.583,4.06051,0.0834998,1110.98
23.9789,-79941.7,9113.28,-1118.68,138.416,273.82,0.509866,-0.0976406,972.461,1432.61,843.047,216.603,1227.8,0.684702,1121.13,0,0,0,0,0,0,-6.53699e-13,0,0.467529,0,1451.37,4.76175,314.576,4.06026,0.0834943,1110.98
23.9741,-153049,9113.25,-1400.03,138.416,273.82,0.509834,-0.0976378,972.461,1432.61,843.047,216.603,1227.79,0.684675,1121.13,0,0,0,0,0,0,-4.54747e-13,0,0.467452,0,1451.36,4.76105,314.57,4.06001,0.083489,1110.98
23.9694,70159.3,9113.22,-1759.81,138.416,273.82,0.509802,-0.0976349,972.461,1432.61,843.048,216.603,1227.78,0.684648,1121.13,0,0,0,0,0,0,-7.38964e-13,0,0.467376,0,1451.35,4.76034,314.563,4.05976,0.0834836,1110.98
23.9646,-9007.95,9113.19,-2213.5,138.416,273.82,0.509771,-0.0976321,972.462,1432.61,843.048,216.603,1227.78,0.684622,1121.12,0,0,0,0,0,0,-2.43006e-12,0,0.467299,0,1451.34,4.75964,314.557,4.05951,0.0834783,1110.98
23.9598,-105360,9113.16,-2681.23,138.416,273.82,0.509739,-0.0976292,972.462,1432.61,843.048,216.603,1227.77,0.684595,1121.12,0,0,0,0,0,0,-2.29683e-12,0,0.467223,0,1451.33,4.75894,314.55,4.05926,0.0834729,1110.98
23.955,-14193.9,9113.14,-3152.22,138.416,273.82,0.509708,-0.0976265,972.462,1432.61,843.048,216.603,1227.76,0.684569,1121.12,0,0,0,0,0,0,-1.23102e-12,0,0.467146,0,1451.32,4.75825,314.544,4.05902,0.0834676,1110.98
23.9502,-19710.9,9113.11,-3658.32,138.416,273.82,0.509676,-0.0976237,972.462,1432.61,843.048,216.603,1227.75,0.684543,1121.12,0,0,0,0,0,0,-8.70415e-13,0,0.46707,0,1451.3,4.75755,314.537,4.05877,0.0834623,1110.98
23.9455,93246.6,9113.08,-4145.51,138.416,273.82,0.509645,-0.0976211,972.462,1432.6,843.048,216.603,1227.75,0.684518,1121.11,0,0,0,0,0,0,-6.96332e-13,0,0.466994,0,1451.29,4.75685,314.531,4.05853,0.0834571,1110.98
23.9407,53386.8,9113.05,-4597.22,138.416,273.82,0.509614,-0.0976183,972.462,1432.6,843.048,216.603,1227.74,0.684492,1121.11,0,0,0,0,0,0,3.55271e-15,0,0.466919,0,1451.28,4.75616,314.525,4.05828,0.0834519,1110.98
23.9359,261480,9113.02,-4996.52,138.416,273.82,0.509583,-0.0976157,972.462,1432.6,843.048,216.603,1227.73,0.684467,1121.11,0,0,0,0,0,0,-2.17071e-12,0,0.466843,0,1451.27,4.75547,314.518,4.05804,0.0834467,1110.98
23.9311,69102.1,9112.99,-5287.28,138.416,273.82,0.509553,-0.097613,972.462,1432.6,843.048,216.603,1227.72,0.684442,1121.1,0,0,0,0,0,0,-1.16529e-12,0,0.466768,0,1451.26,4.75478,314.512,4.0578,0.0834415,1110.98
23.9263,-190889,9112.96,-5529.45,138.416,273.82,0.509522,-0.0976105,972.462,1432.6,843.048,216.603,1227.72,0.684417,1121.1,0,0,0,0,0,0,-1.56319e-12,0,0.466692,0,1451.25,4.75409,314.505,4.05756,0.0834364,1110.98
23.9216,29974.5,9112.93,-5744.14,138.416,273.82,0.509492,-0.0976078,972.462,1432.6,843.048,216.603,1227.71,0.684392,1121.1,0,0,0,0,0,0,-2.01084e-12,0,0.466617,0,1451.24,4.7534,314.499,4.05732,0.0834312,1110.98
23.9168,-130768,9112.9,-6027.17,138.416,273.82,0.509461,-0.0976054,972.462,1432.6,843.048,216.603,1227.7,0.684367,1121.09,0,0,0,0,0,0,-2.28084e-12,0,0.466542,0,1451.23,4.75271,314.492,4.05709,0.0834262,1110.98
23.912,90965.8,9112.88,-6271.64,138.416,273.82,0.509431,-0.0976028,972.462,1432.6,843.048,216.603,1227.69,0.684343,1121.09,0,0,0,0,0,0,-1.21503e-12,0,0.466467,0,1451.22,4.75203,314.486,4.05685,0.0834211,1110.98
23.9072,-114664,9112.85,-6442.91,138.416,273.82,0.509401,-0.0976004,972.462,1432.6,843.048,216.603,1227.69,0.684319,1121.09,0,0,0,0,0,0,-3.99325e-12,0,0.466393,0,1451.21,4.75135,314.479,4.05662,0.0834161,1110.98
23.9025,-85907.5,9112.82,-6608.87,138.416,273.82,0.509372,-0.0975978,972.462,1432.6,843.048,216.603,1227.68,0.684295,1121.08,0,0,0,0,0,0,-8.10019e-13,0,0.466318,0,1451.2,4.75067,314.473,4.05638,0.083411,1110.98
23.8977,-1534.77,9112.79,-6703.74,138.416,273.82,0.509342,-0.0975955,972.462,1432.6,843.048,216.603,1227.67,0.684271,1121.08,0,0,0,0,0,0,-1.67688e-12,0,0.466244,0,1451.19,4.74999,314.466,4.05615,0.0834061,1110.98
23.8929,-44083.4,9112.76,-6788.42,138.416,273.82,0.509313,-0.097593,972.462,1432.6,843.048,216.603,1227.66,0.684248,1121.08,0,0,0,0,0,0,-1.64846e-12,0,0.466169,0,1451.18,4.74931,314.46,4.05592,0.0834011,1110.98
23.8881,-206069,9112.73,-6837.08,138.416,273.82,0.509283,-0.0975907,972.462,1432.6,843.049,216.603,1227.66,0.684224,1121.07,0,0,0,0,0,0,-1.93268e-12,0,0.466095,0,1451.17,4.74863,314.453,4.05569,0.0833961,1110.98
23.8833,114175,9112.7,-6913.41,138.416,273.82,0.509254,-0.0975883,972.462,1432.6,843.049,216.603,1227.65,0.684201,1121.07,0,0,0,0,0,0,-1.37845e-12,0,0.466021,0,1451.16,4.74796,314.447,4.05546,0.0833912,1110.98
23.8786,13298.6,9112.67,-6976.94,138.416,273.82,0.509225,-0.0975861,972.462,1432.6,843.049,216.603,1227.64,0.684178,1121.07,0,0,0,0,0,0,-2.38742e-12,0,0.465948,0,1451.15,4.74728,314.44,4.05524,0.0833863,1110.98
23.8738,-9032.16,9112.64,-7001.1,138.416,273.82,0.509196,-0.0975837,972.463,1432.6,843.049,216.604,1227.63,0.684156,1121.06,0,0,0,0,0,0,-2.41585e-12,0,0.465874,0,1451.14,4.74661,314.434,4.05501,0.0833814,1110.98
23.869,55075.4,9112.62,-6984.42,138.416,273.82,0.509168,-0.0975815,972.463,1432.6,843.049,216.604,1227.63,0.684133,1121.06,0,0,0,0,0,0,-6.82121e-13,0,0.465801,0,1451.13,4.74594,314.427,4.05479,0.0833766,1110.98
23.8642,-48362.1,9112.59,-6994.29,138.416,273.82,0.509139,-0.0975792,972.463,1432.6,843.049,216.604,1227.62,0.684111,1121.06,0,0,0,0,0,0,-5.40012e-13,0,0.465727,0,1451.12,4.74527,314.421,4.05456,0.0833718,1110.98
23.8594,-88514.6,9112.56,-7014.98,138.416,273.82,0.509111,-0.0975771,972.463,1432.59,843.049,216.604,1227.61,0.684089,1121.05,0,0,0,0,0,0,-2.16005e-12,0,0.465654,0,1451.11,4.7446,314.414,4.05434,0.083367,1110.98
23.8547,-52652.7,9112.53,-7036.74,138.416,273.82,0.509082,-0.0975748,972.463,1432.59,843.049,216.604,1227.6,0.684067,1121.05,0,0,0,0,0,0,-1.53477e-12,0,0.465581,0,1451.1,4.74394,314.408,4.05412,0.0833622,1110.98
23.8499,76111.1,9112.5,-7098.48,138.416,273.82,0.509054,-0.0975728,972.463,1432.59,843.049,216.604,1227.6,0.684045,1121.05,0,0,0,0,0,0,-2.64322e-12,0,0.465508,0,1451.09,4.74327,314.401,4.0539,0.0833575,1110.98
23.8451,-86811.7,9112.47,-7168.82,138.416,273.82,0.509026,-0.0975706,972.463,1432.59,843.049,216.604,1227.59,0.684024,1121.04,0,0,0,0,0,0,-5.00222e-12,0,0.465436,0,1451.08,4.74261,314.395,4.05368,0.0833527,1110.98
23.8403,-24288,9112.44,-7253,138.416,273.82,0.508999,-0.0975686,972.463,1432.59,843.049,216.604,1227.58,0.684002,1121.04,0,0,0,0,0,0,-3.72324e-12,0,0.465363,0,1451.07,4.74195,314.388,4.05346,0.0833481,1110.98
23.8355,51778.6,9112.41,-7378.81,138.416,273.82,0.508971,-0.0975664,972.463,1432.59,843.049,216.604,1227.57,0.683981,1121.04,0,0,0,0,0,0,-3.32534e-12,0,0.465291,0,1451.06,4.74129,314.382,4.05325,0.0833434,1110.98
23.8308,93095.3,9112.39,-7425.15,138.416,273.82,0.508943,-0.0975645,972.463,1432.59,843.049,216.604,1227.57,0.68396,1121.03,0,0,0,0,0,0,-6.48015e-12,0,0.465219,0,1451.05,4.74063,314.375,4.05303,0.0833387,1110.98
23.826,-134572,9112.36,-7504.51,138.416,273.82,0.508916,-0.0975624,972.463,1432.59,843.049,216.604,1227.56,0.68394,1121.03,0,0,0,0,0,0,-5.91172e-12,0,0.465147,0,1451.04,4.73998,314.369,4.05282,0.0833341,1110.98
23.8212,56557.7,9112.33,-7596.59,138.416,273.82,0.508889,-0.0975605,972.463,1432.59,843.049,216.604,1227.55,0.683919,1121.03,0,0,0,0,0,0,-5.48539e-12,0,0.465075,0,1451.03,4.73932,314.362,4.05261,0.0833295,1110.98
23.8164,-161053,9112.3,-7625.41,138.416,273.82,0.508862,-0.0975585,972.463,1432.59,843.049,216.604,1227.54,0.683899,1121.02,0,0,0,0,0,0,-5.11591e-12,0,0.465003,0,1451.02,4.73867,314.356,4.05239,0.0833249,1110.98
23.8116,119474,9112.27,-7584.15,138.416,273.82,0.508835,-0.0975567,972.463,1432.59,843.049,216.604,1227.54,0.683879,1121.02,0,0,0,0,0,0,-8.21387e-12,0,0.464931,0,1451.01,4.73802,314.35,4.05218,0.0833204,1110.98
23.8069,-33533.2,9112.24,-7486.72,138.416,273.821,0.508808,-0.0975547,972.463,1432.59,843.049,216.604,1227.53,0.683859,1121.02,0,0,0,0,0,0,-6.89226e-12,0,0.46486,0,1451,4.73737,314.343,4.05198,0.0833159,1110.98
23.8021,-28431.9,9112.21,-7308.75,138.416,273.821,0.508782,-0.0975529,972.463,1432.59,843.05,216.604,1227.52,0.683839,1121.01,0,0,0,0,0,0,-8.83915e-12,0,0.464789,0,1450.99,4.73672,314.337,4.05177,0.0833114,1110.98
23.7973,-211219,9112.18,-7090.51,138.416,273.821,0.508755,-0.097551,972.463,1432.59,843.05,216.604,1227.51,0.68382,1121.01,0,0,0,0,0,0,-8.10019e-12,0,0.464717,0,1450.98,4.73607,314.33,4.05156,0.0833069,1110.98
23.7925,36809.2,9112.16,-6873.47,138.416,273.821,0.508729,-0.0975493,972.463,1432.59,843.05,216.604,1227.51,0.6838,1121.01,0,0,0,0,0,0,-6.65068e-12,0,0.464646,0,1450.97,4.73542,314.324,4.05136,0.0833025,1110.98
23.7878,107008,9112.13,-6569.37,138.416,273.821,0.508703,-0.0975475,972.463,1432.59,843.05,216.604,1227.5,0.683781,1121,0,0,0,0,0,0,-1.00044e-11,0,0.464576,0,1450.96,4.73478,314.317,4.05115,0.083298,1110.98
23.783,157360,9112.1,-6268.75,138.416,273.821,0.508677,-0.0975458,972.463,1432.59,843.05,216.604,1227.49,0.683762,1121,0,0,0,0,0,0,-9.84812e-12,0,0.464505,0,1450.95,4.73414,314.311,4.05095,0.0832937,1110.98
23.7782,96096.5,9112.07,-5965.81,138.416,273.821,0.508651,-0.097544,972.464,1432.59,843.05,216.604,1227.48,0.683744,1121,0,0,0,0,0,0,-1.10845e-11,0,0.464434,0,1450.94,4.73349,314.304,4.05075,0.0832893,1110.98
23.7734,68683.8,9112.04,-5640.99,138.416,273.821,0.508626,-0.0975424,972.464,1432.58,843.05,216.604,1227.48,0.683725,1120.99,0,0,0,0,0,0,-1.02887e-11,0,0.464364,0,1450.93,4.73285,314.298,4.05055,0.0832849,1110.98
