4.99529e+00,-1.10145e+05,2.08365e+04,-9.80387e+04
4.99051e+00,9.38371e+03,2.08381e+04,-9.74346e+04
4.98573e+00,2.06204e+05,2.08398e+04,-9.68494e+04
4.98095e+00,-3.29202e+04,2.08415e+04,-9.64022e+04
4.97617e+00,-1.17676e+04,2.08433e+04,-9.59383e+04
4.97139e+00,-6.59376e+04,2.08451e+04,-9.53702e+04
4.96661e+00,-3.81576e+05,2.08469e+04,-9.46308e+04
4.96183e+00,-7.39683e+04,2.08488e+04,-9.39199e+04
4.95705e+00,1.23135e+04,2.08507e+04,-9.32218e+04
4.95228e+00,-1.38662e+05,2.08526e+04,-9.24615e+04
4.94750e+00,-1.15304e+03,2.08545e+04,-9.18663e+04
4.94272e+00,-1.30662e+05,2.08564e+04,-9.13222e+04
4.93794e+00,9.04503e+04,2.08583e+04,-9.11645e+04
4.93316e+00,-2.52561e+05,2.08603e+04,-9.05871e+04
4.92838e+00,5.55657e+04,2.08622e+04,-9.00258e+04
4.92360e+00,-1.32833e+05,2.08640e+04,-8.91851e+04
4.91882e+00,-1.87714e+05,2.08659e+04,-8.79681e+04
4.91404e+00,-9.69182e+04,2.08677e+04,-8.71325e+04
4.90926e+00,2.53665e+04,2.08695e+04,-8.68369e+04
4.90449e+00,4.49442e+04,2.08712e+04,-8.69283e+04
4.89971e+00,-9.01829e+04,2.08728e+04,-8.66040e+04
4.89493e+00,-5.12383e+04,2.08744e+04,-8.57010e+04
4.89015e+00,-2.66428e+05,2.08759e+04,-8.46781e+04
4.88537e+00,1.40194e+05,2.08773e+04,-8.40473e+04
4.88059e+00,-2.53555e+05,2.08786e+04,-8.42997e+04
4.87581e+00,5.98793e+04,2.08798e+04,-8.46457e+04
4.87103e+00,1.10602e+05,2.08809e+04,-8.46588e+04
4.86625e+00,-4.48774e+05,2.08819e+04,-8.45682e+04
4.86147e+00,-1.78247e+05,2.08826e+04,-8.44690e+04
4.85669e+00,-1.54861e+05,2.08833e+04,-8.43419e+04
4.85192e+00,2.84848e+05,2.08837e+04,-8.44548e+04
4.84714e+00,3.46367e+05,2.08840e+04,-8.47896e+04
4.84236e+00,-1.19674e+05,2.08840e+04,-8.53655e+04
4.83758e+00,-2.11017e+05,2.08839e+04,-8.58682e+04
4.83280e+00,-2.66489e+05,2.08835e+04,-8.62715e+04
4.82802e+00,-3.45916e+05,2.08828e+04,-8.67288e+04
4.82324e+00,-2.49041e+02,2.08818e+04,-8.73384e+04
4.81846e+00,3.76234e+04,2.08806e+04,-8.79527e+04
4.81368e+00,-7.40921e+04,2.08790e+04,-8.84222e+04
4.80890e+00,7.39099e+04,2.08770e+04,-8.88704e+04
4.80412e+00,4.54502e+04,2.08747e+04,-8.91831e+04
4.79935e+00,-1.25227e+05,2.08720e+04,-8.92971e+04
4.79457e+00,-2.29870e+05,2.08688e+04,-8.92800e+04
4.78979e+00,-1.19330e+05,2.08652e+04,-8.95808e+04
4.78501e+00,-1.83965e+05,2.08611e+04,-9.02652e+04
4.78023e+00,8.80104e+04,2.08564e+04,-9.06584e+04
4.77545e+00,7.21585e+04,2.08511e+04,-9.10803e+04
4.77067e+00,-8.10446e+04,2.08452e+04,-9.12856e+04
4.76589e+00,-1.27512e+05,2.08387e+04,-9.13272e+04
4.76111e+00,2.23935e+04,2.08314e+04,-9.16032e+04
4.75633e+00,-4.52560e+04,2.08234e+04,-9.18661e+04
4.75156e+00,-2.32988e+05,2.08145e+04,-9.21054e+04
4.74678e+00,-5.23109e+04,2.08047e+04,-9.21503e+04
4.74200e+00,-4.60708e+05,2.07939e+04,-9.21948e+04
4.73722e+00,1.91807e+05,2.07821e+04,-9.19960e+04
4.73244e+00,-6.52376e+04,2.07692e+04,-9.18101e+04
4.72766e+00,5.11800e+04,2.07550e+04,-9.15415e+04
4.72288e+00,-1.28395e+05,2.07395e+04,-9.15728e+04
4.71810e+00,2.77627e+05,2.07225e+04,-9.17055e+04
4.71332e+00,-4.25232e+04,2.07040e+04,-9.16925e+04
4.70854e+00,-3.38289e+05,2.06837e+04,-9.16760e+04
4.70376e+00,-2.84393e+05,2.06614e+04,-9.17733e+04
4.69899e+00,-6.69223e+05,2.06371e+04,-9.18385e+04
4.69421e+00,6.08348e+05,2.06104e+04,-9.19504e+04
4.68943e+00,-2.24431e+05,2.05811e+04,-9.18759e+04
4.68465e+00,4.92291e+05,2.05488e+04,-9.19931e+04
4.67987e+00,6.72530e+05,2.05131e+04,-9.21257e+04
4.67509e+00,-8.32050e+05,2.04736e+04,-9.23135e+04
4.67031e+00,-1.08205e+06,2.04295e+04,-9.24703e+04
4.66553e+00,-9.06207e+05,2.03801e+04,-9.26672e+04
4.66075e+00,9.49806e+05,2.03243e+04,-9.27048e+04
4.65597e+00,1.32557e+06,2.02610e+04,-9.26441e+04
4.65119e+00,5.27466e+05,2.01894e+04,-9.24005e+04
4.64642e+00,-1.20070e+06,2.01107e+04,-9.21475e+04
4.64164e+00,-1.50019e+06,2.00325e+04,-9.19076e+04
4.63686e+00,-5.84785e+04,1.99742e+04,-9.16416e+04
4.63208e+00,5.05689e+05,1.99719e+04,-9.15106e+04
4.62730e+00,7.01711e+05,2.00693e+04,-9.13781e+04
4.62252e+00,1.93950e+05,2.02915e+04,-9.08075e+04
4.61774e+00,2.10321e+04,2.06105e+04,-9.04262e+04
4.61296e+00,-3.91132e+05,2.09369e+04,-9.03290e+04
4.60818e+00,-5.59113e+05,2.11591e+04,-9.01433e+04
4.60340e+00,-5.44543e+05,2.12064e+04,-8.98919e+04
4.59863e+00,-1.37170e+04,2.10843e+04,-8.92718e+04
4.59385e+00,3.22879e+05,2.08553e+04,-8.86578e+04
4.58907e+00,-4.16588e+04,2.05906e+04,-8.80732e+04
4.58429e+00,-2.80941e+04,2.03362e+04,-8.74937e+04
4.57951e+00,-1.13808e+05,2.01074e+04,-8.72306e+04
4.57473e+00,9.50498e+03,1.99010e+04,-8.72028e+04
4.56995e+00,-2.22496e+04,1.97081e+04,-8.70898e+04
4.56517e+00,-1.06577e+04,1.95199e+04,-8.70036e+04
4.56039e+00,3.07816e+05,1.93301e+04,-8.68865e+04
4.55561e+00,-3.25861e+04,1.91338e+04,-8.67729e+04
4.55083e+00,-4.93495e+05,1.89274e+04,-8.66010e+04
4.54606e+00,-5.95045e+05,1.87077e+04,-8.65617e+04
4.54128e+00,2.35755e+05,1.84713e+04,-8.66057e+04
4.53650e+00,-7.38837e+04,1.82151e+04,-8.68123e+04
4.53172e+00,2.63764e+05,1.79353e+04,-8.69845e+04
4.52694e+00,1.88116e+05,1.76277e+04,-8.70770e+04
4.52216e+00,-6.01288e+05,1.72873e+04,-8.71267e+04
4.51738e+00,-2.73241e+05,1.69080e+04,-8.72258e+04
4.51260e+00,-1.31244e+05,1.64820e+04,-8.74494e+04
4.50782e+00,3.72707e+05,1.59993e+04,-8.77462e+04
4.50304e+00,-1.56579e+05,1.54468e+04,-8.80704e+04
4.49826e+00,1.58106e+05,1.48060e+04,-8.83842e+04
4.49349e+00,-1.43406e+05,1.40508e+04,-8.88439e+04
4.48871e+00,3.64394e+04,1.31416e+04,-8.92191e+04
4.48393e+00,-7.16615e+05,1.20178e+04,-8.95157e+04
4.47915e+00,1.62098e+04,1.05888e+04,-8.98257e+04
4.47437e+00,2.27185e+05,8.73592e+03,-9.02106e+04
4.46959e+00,-1.60942e+05,6.35923e+03,-9.03406e+04
4.46481e+00,-2.60481e+05,3.50685e+03,-9.02093e+04
4.46003e+00,-9.30541e+04,5.73720e+02,-9.01693e+04
4.45525e+00,-1.32366e+05,-1.59084e+03,-9.03153e+04
4.45047e+00,1.37603e+05,-1.92615e+03,-9.06829e+04
4.44570e+00,-3.14369e+05,1.84758e+02,-9.07635e+04
4.44092e+00,-2.46733e+05,4.26330e+03,-9.09310e+04
4.43614e+00,-1.38307e+05,8.71935e+03,-9.07555e+04
4.43136e+00,1.00786e+05,1.16215e+04,-9.02559e+04
4.42658e+00,-1.39867e+05,1.16842e+04,-9.02863e+04
4.42180e+00,1.54972e+05,8.79785e+03,-9.08229e+04
4.41702e+00,1.46133e+03,3.93019e+03,-9.17838e+04
4.41224e+00,3.10067e+05,-1.38825e+03,-9.21714e+04
4.40746e+00,-9.85307e+04,-5.77513e+03,-9.18944e+04
4.40268e+00,6.66227e+04,-8.64887e+03,-9.14121e+04
4.39790e+00,-2.58422e+05,-1.04486e+04,-9.13513e+04
4.39313e+00,-2.05872e+05,-1.22136e+04,-9.18008e+04
4.38835e+00,-2.33534e+05,-1.47674e+04,-9.22579e+04
4.38357e+00,6.33284e+05,-1.80411e+04,-9.23348e+04
4.37879e+00,-1.32139e+05,-2.09820e+04,-9.21741e+04
4.37401e+00,-6.02931e+05,-2.21842e+04,-9.17838e+04
4.36923e+00,1.60767e+05,-2.08985e+04,-9.14077e+04
4.36445e+00,-3.23355e+05,-1.76455e+04,-9.11524e+04
4.35967e+00,2.58395e+05,-1.37751e+04,-9.10294e+04
4.35489e+00,-6.11523e+04,-1.01907e+04,-9.10855e+04
4.35011e+00,-1.37375e+04,-6.31641e+03,-9.09700e+04
4.34533e+00,1.00173e+05,-3.21460e+02,-9.07737e+04
4.34056e+00,-4.65784e+05,9.38098e+03,-9.05545e+04
4.33578e+00,-6.26990e+05,2.25141e+04,-9.03583e+04
4.33100e+00,2.51908e+04,3.66518e+04,-9.01434e+04
4.32622e+00,-8.71957e+04,4.86398e+04,-8.97394e+04
4.32144e+00,-1.05444e+05,5.65078e+04,-8.91845e+04
4.31666e+00,-1.45357e+05,6.02885e+04,-8.86317e+04
4.31188e+00,1.56867e+05,6.13902e+04,-8.77899e+04
4.30710e+00,-1.40420e+05,6.14444e+04,-8.69003e+04
4.30232e+00,-1.47187e+05,6.15779e+04,-8.62026e+04
4.29754e+00,-2.48991e+05,6.22969e+04,-8.56599e+04
4.29277e+00,-1.04430e+05,6.36607e+04,-8.48320e+04
4.28799e+00,8.28322e+03,6.54695e+04,-8.38679e+04
4.28321e+00,8.52849e+04,6.74153e+04,-8.25256e+04
4.27843e+00,-6.08110e+04,6.92174e+04,-8.08949e+04
