Row : 1, Col : 1, Slice : 1
PPMScale,Data,Fit,Baseline,Ala,Asp,Cr,-CrCH2,GABA,Glc,Gln,Glu,GPC,Gua,Ins,Lac,Lip09,Lip13a,Lip13b,Lip20,MM09,MM12,MM14,MM17,MM20,NAA,NAAG,PCh,PCr,Scyllo,Tau
24.1808,56832.1,37247.6,-41720.7,0,2444.98,1.26122,0,8327.14,6851.65,7340.58,1144.11,1950.78,0.18265,2413.04,2601.5,1.32196,3.52003e-11,0,1574.02,0.528916,0.0777623,0.236329,-1.63922e-11,1973.86,610.875,4.51557,0,6.55675,0.388749,0
24.176,-16393.8,37246.3,-42192.8,0,2444.86,1.26113,0,8326.4,6851.58,7340.41,1144.09,1950.75,0.18264,2412.99,2601.48,1.32164,3.37081e-11,0,1574.01,0.528793,0.0777452,0.236283,-1.56177e-11,1973.86,610.826,4.51485,0,6.55627,0.388719,0
24.1712,-33135,37245.1,-42664.9,0,2444.75,1.26103,0,8325.67,6851.51,7340.25,1144.06,1950.72,0.182631,2412.95,2601.47,1.32133,3.04254e-11,0,1574.01,0.528671,0.0777281,0.236237,-1.03881e-11,1973.86,610.777,4.51412,0,6.55579,0.388688,0
24.1665,-8426.4,37243.8,-43137.1,0,2444.64,1.26094,0,8324.93,6851.44,7340.08,1144.03,1950.68,0.182622,2412.9,2601.46,1.32101,2.87201e-11,0,1574.01,0.528549,0.077711,0.236191,-1.50848e-11,1973.86,610.727,4.5134,0,6.55531,0.388657,0
24.1617,56091.5,37242.6,-43609.2,0,2444.52,1.26084,0,8324.19,6851.37,7339.92,1144.01,1950.65,0.182612,2412.85,2601.44,1.3207,3.08376e-11,0,1574.01,0.528427,0.077694,0.236145,-1.43672e-11,1973.86,610.678,4.51268,0,6.55484,0.388627,0
24.1569,102882,37241.3,-44081.3,0,2444.41,1.26075,0,8323.46,6851.3,7339.75,1143.98,1950.62,0.182603,2412.8,2601.43,1.32039,2.82228e-11,0,1574.01,0.528306,0.077677,0.236099,-1.53904e-11,1973.86,610.629,4.51196,0,6.55437,0.388597,0
24.1521,-60466.1,37240.1,-44553.5,0,2444.29,1.26066,0,8322.72,6851.23,7339.59,1143.95,1950.59,0.182594,2412.76,2601.42,1.32008,2.52527e-11,0,1574.01,0.528185,0.0776601,0.236054,-1.26761e-11,1973.86,610.58,4.51124,0,6.55389,0.388567,0
24.1473,-120089,37238.8,-45025.6,0,2444.18,1.26056,0,8321.99,6851.16,7339.42,1143.92,1950.56,0.182585,2412.71,2601.41,1.31977,2.58638e-11,0,1574.01,0.528063,0.0776431,0.236008,-1.5163e-11,1973.86,610.531,4.51052,0,6.55343,0.388537,0
24.1426,-8748.93,37237.5,-45497.7,0,2444.06,1.26047,0,8321.25,6851.09,7339.26,1143.9,1950.53,0.182576,2412.66,2601.39,1.31945,2.20268e-11,0,1574.01,0.527942,0.0776262,0.235963,-1.34719e-11,1973.86,610.482,4.50981,0,6.55296,0.388507,0
24.1378,-101583,37236.3,-45969.9,0,2443.95,1.26038,0,8320.51,6851.02,7339.09,1143.87,1950.49,0.182567,2412.61,2601.38,1.31914,2.60201e-11,0,1574.01,0.527822,0.0776094,0.235917,-1.1255e-11,1973.86,610.433,4.50909,0,6.55249,0.388477,0
24.133,-51616.2,37235,-46442,0,2443.83,1.26028,0,8319.78,6850.95,7338.93,1143.84,1950.46,0.182558,2412.57,2601.37,1.31883,2.197e-11,0,1574.01,0.527701,0.0775925,0.235872,-1.69678e-11,1973.86,610.384,4.50838,0,6.55203,0.388447,0
24.1282,-51924.7,37233.8,-46914.1,0,2443.72,1.26019,0,8319.04,6850.88,7338.76,1143.82,1950.43,0.182549,2412.52,2601.35,1.31852,2.05205e-11,0,1574.01,0.527581,0.0775757,0.235827,-1.23208e-11,1973.86,610.335,4.50767,0,6.55157,0.388417,0
24.1235,68765.4,37232.5,-47386.2,0,2443.6,1.2601,0,8318.31,6850.8,7338.6,1143.79,1950.4,0.18254,2412.47,2601.34,1.31822,2.10321e-11,0,1574.01,0.527461,0.0775589,0.235782,-1.82752e-11,1973.86,610.286,4.50696,0,6.55111,0.388388,0
24.1187,-87418.7,37231.3,-47858.4,0,2443.49,1.26001,0,8317.57,6850.73,7338.43,1143.76,1950.37,0.182531,2412.42,2601.33,1.31791,1.92628e-11,0,1574.01,0.527341,0.0775421,0.235737,-1.16671e-11,1973.86,610.236,4.50625,0,6.55065,0.388359,0
24.1139,-191957,37230,-48330.5,0,2443.38,1.25992,0,8316.84,6850.66,7338.27,1143.74,1950.33,0.182522,2412.37,2601.32,1.3176,1.74438e-11,0,1574.01,0.527221,0.0775254,0.235692,-1.35145e-11,1973.86,610.187,4.50555,0,6.5502,0.388329,0
24.1091,-1918.6,37228.8,-48802.6,0,2443.26,1.25983,0,8316.1,6850.59,7338.1,1143.71,1950.3,0.182513,2412.33,2601.3,1.31729,1.99094e-11,0,1574.01,0.527101,0.0775087,0.235647,-1.74367e-11,1973.86,610.138,4.50484,0,6.54974,0.3883,0
24.1043,103573,37227.5,-49274.8,0,2443.15,1.25974,0,8315.37,6850.52,7337.94,1143.68,1950.27,0.182505,2412.28,2601.29,1.31698,1.96678e-11,0,1574.01,0.526982,0.077492,0.235602,-1.5163e-11,1973.86,610.089,4.50414,0,6.54929,0.388271,0
24.0996,23991.4,37226.2,-49746.9,0,2443.03,1.25965,0,8314.64,6850.45,7337.77,1143.66,1950.24,0.182496,2412.23,2601.28,1.31668,2.19842e-11,0,1574.01,0.526863,0.0774754,0.235557,-1.28466e-11,1973.86,610.04,4.50344,0,6.54884,0.388242,0
24.0948,-206286,37225,-50219,0,2442.92,1.25956,0,8313.9,6850.38,7337.61,1143.63,1950.21,0.182488,2412.18,2601.26,1.31637,2.32916e-11,0,1574.01,0.526744,0.0774588,0.235513,-1.36851e-11,1973.86,609.991,4.50274,0,6.5484,0.388214,0
24.09,-118408,37223.7,-50691.2,0,2442.8,1.25947,0,8313.17,6850.31,7337.44,1143.6,1950.17,0.182479,2412.14,2601.25,1.31607,2.10889e-11,0,1574.01,0.526625,0.0774422,0.235468,-1.59304e-11,1973.86,609.942,4.50204,0,6.54795,0.388185,0
24.0852,74409.1,37222.5,-51163.3,0,2442.69,1.25938,0,8312.43,6850.24,7337.28,1143.57,1950.14,0.182471,2412.09,2601.24,1.31576,2.52953e-11,0,1574.01,0.526506,0.0774256,0.235424,-1.26477e-11,1973.86,609.893,4.50134,0,6.54751,0.388157,0
24.0804,184475,37221.2,-51635.4,0,2442.58,1.25929,0,8311.7,6850.17,7337.11,1143.55,1950.11,0.182462,2412.04,2601.23,1.31546,2.04921e-11,0,1574.01,0.526388,0.0774091,0.235379,-1.37703e-11,1973.86,609.844,4.50064,0,6.54707,0.388128,0
24.0757,-59810.9,37220,-52107.6,0,2442.46,1.25921,0,8310.96,6850.1,7336.95,1143.52,1950.08,0.182454,2411.99,2601.21,1.31515,2.40163e-11,0,1574.01,0.52627,0.0773926,0.235335,-1.29603e-11,1973.86,609.795,4.49995,0,6.54663,0.3881,0
24.0709,-16137.6,37218.7,-52579.7,0,2442.35,1.25912,0,8310.23,6850.03,7336.78,1143.49,1950.05,0.182446,2411.95,2601.2,1.31485,2.09184e-11,0,1574.01,0.526152,0.0773761,0.235291,-1.48361e-11,1973.86,609.746,4.49926,0,6.54619,0.388072,0
24.0661,-19146.1,37217.5,-53051.8,0,2442.23,1.25903,0,8309.5,6849.96,7336.62,1143.47,1950.01,0.182437,2411.9,2601.19,1.31455,2.26805e-11,0,1574.01,0.526034,0.0773596,0.235247,-1.58025e-11,1973.86,609.697,4.49857,0,6.54576,0.388044,0
24.0613,-89803.5,37216.2,-53524,0,2442.12,1.25894,0,8308.76,6849.89,7336.46,1143.44,1949.98,0.182429,2411.85,2601.17,1.31424,2.74554e-11,0,1574.01,0.525916,0.0773432,0.235203,-1.61435e-11,1973.86,609.648,4.49788,0,6.54532,0.388016,0
24.0565,130500,37215,-53996.1,0,2442.01,1.25886,0,8308.03,6849.82,7336.29,1143.41,1949.95,0.182421,2411.8,2601.16,1.31394,2.73701e-11,0,1574.01,0.525799,0.0773268,0.235159,-1.48646e-11,1973.86,609.599,4.49719,0,6.54489,0.387988,0
24.0518,-14111.3,37213.7,-54468.2,0,2441.89,1.25877,0,8307.3,6849.75,7336.13,1143.39,1949.92,0.182413,2411.76,2601.15,1.31364,2.81659e-11,0,1574.01,0.525682,0.0773104,0.235115,-1.77636e-11,1973.86,609.55,4.4965,0,6.54446,0.38796,0
24.047,-45568.9,37212.5,-54940.3,0,2441.78,1.25869,0,8306.57,6849.68,7335.96,1143.36,1949.89,0.182405,2411.71,2601.14,1.31334,2.67164e-11,0,1574.01,0.525565,0.0772941,0.235071,-1.23919e-11,1973.86,609.502,4.49581,0,6.54403,0.387933,0
24.0422,-18183.5,37211.2,-55412.5,0,2441.66,1.2586,0,8305.83,6849.61,7335.8,1143.33,1949.85,0.182397,2411.66,2601.12,1.31304,2.4869e-11,0,1574.01,0.525448,0.0772778,0.235027,-1.39266e-11,1973.86,609.453,4.49513,0,6.54361,0.387905,0
24.0374,-167608,37210,-55884.6,0,2441.55,1.25852,0,8305.1,6849.54,7335.63,1143.31,1949.82,0.182389,2411.61,2601.11,1.31274,2.87343e-11,0,1574.01,0.525331,0.0772615,0.234984,-1.22213e-11,1973.86,609.404,4.49445,0,6.54318,0.387878,0
24.0326,174594,37208.7,-56356.7,0,2441.43,1.25843,0,8304.37,6849.47,7335.47,1143.28,1949.79,0.182381,2411.57,2601.1,1.31244,3.05533e-11,0,1574.01,0.525215,0.0772452,0.23494,-9.12337e-12,1973.86,609.355,4.49377,0,6.54276,0.38785,0
24.0279,117060,37207.5,-56828.9,0,2441.32,1.25835,0,8303.64,6849.4,7335.31,1143.25,1949.76,0.182373,2411.52,2601.08,1.31214,2.59774e-11,0,1574.01,0.525099,0.077229,0.234896,-1.32161e-11,1973.86,609.306,4.49309,0,6.54234,0.387823,0
24.0231,-74711.2,37206.2,-57301,0,2441.21,1.25827,0,8302.9,6849.33,7335.14,1143.23,1949.73,0.182366,2411.47,2601.07,1.31184,2.51248e-11,0,1574.01,0.524982,0.0772128,0.234853,-6.05382e-12,1973.86,609.257,4.49241,0,6.54193,0.387796,0
24.0183,33855.6,37205,-57773.1,0,2441.09,1.25818,0,8302.17,6849.26,7334.98,1143.2,1949.69,0.182358,2411.42,2601.06,1.31154,2.53237e-11,0,1574.01,0.524867,0.0771966,0.23481,-6.65068e-12,1973.86,609.208,4.49173,0,6.54151,0.387769,0
24.0135,2551.1,37203.7,-58245.3,0,2440.98,1.2581,0,8301.44,6849.19,7334.81,1143.17,1949.66,0.18235,2411.38,2601.05,1.31124,2.08615e-11,0,1574.01,0.524751,0.0771805,0.234766,-4.83169e-12,1973.86,609.159,4.49106,0,6.5411,0.387743,0
24.0088,-36078,37202.5,-58717.4,0,2440.86,1.25802,0,8300.71,6849.12,7334.65,1143.14,1949.63,0.182343,2411.33,2601.03,1.31095,2.20268e-11,0,1574.01,0.524635,0.0771644,0.234723,-7.04858e-12,1973.86,609.11,4.49038,0,6.54069,0.387716,0
24.004,-83646.7,37201.2,-59189.5,0,2440.75,1.25793,0,8299.98,6849.05,7334.49,1143.12,1949.6,0.182335,2411.28,2601.02,1.31065,2.1771e-11,0,1574.01,0.52452,0.0771483,0.23468,-2.33058e-12,1973.86,609.061,4.48971,0,6.54028,0.387689,0
23.9992,103305,37200,-59661.7,0,2440.64,1.25785,0,8299.24,6848.97,7334.32,1143.09,1949.57,0.182328,2411.23,2601.01,1.31035,1.87015e-11,0,1574.01,0.524405,0.0771322,0.234637,-1.7053e-13,1973.86,609.012,4.48904,0,6.53987,0.387663,0
23.9944,52137.2,37198.7,-60133.8,0,2440.52,1.25777,0,8298.51,6848.9,7334.16,1143.06,1949.53,0.18232,2411.19,2600.99,1.31006,1.36993e-11,0,1574.01,0.52429,0.0771162,0.234594,2.84217e-12,1973.86,608.964,4.48837,0,6.53946,0.387637,0
23.9896,1679.52,37197.5,-60605.9,0,2440.41,1.25769,0,8297.78,6848.83,7333.99,1143.04,1949.5,0.182313,2411.14,2600.98,1.30976,1.00044e-11,0,1574.01,0.524175,0.0771002,0.234551,7.19069e-12,1973.86,608.915,4.4877,0,6.53906,0.387611,0
23.9849,-144718,37196.2,-60753.6,0,2440.3,1.25761,0,8297.05,6848.76,7333.83,1143.01,1949.47,0.182306,2411.09,2600.97,1.30947,1.02034e-11,0,1574.01,0.524061,0.0770842,0.234509,1.9611e-12,1973.86,608.866,4.48704,0,6.53866,0.387585,0
23.9801,139147,37195,-60976,0,2440.18,1.25753,0,8296.32,6848.69,7333.67,1142.98,1949.44,0.182299,2411.05,2600.95,1.30917,4.49063e-12,0,1574.01,0.523946,0.0770682,0.234466,4.0643e-12,1973.86,608.817,4.48637,0,6.53826,0.387559,0
23.9753,-138752,37193.7,-61358.6,0,2440.07,1.25745,0,8295.59,6848.62,7333.5,1142.96,1949.41,0.182291,2411,2600.94,1.30888,9.63496e-12,0,1574.01,0.523832,0.0770523,0.234423,5.65592e-12,1973.86,608.768,4.48571,0,6.53786,0.387533,0
23.9705,-124677,37192.5,-61781.2,0,2439.95,1.25737,0,8294.86,6848.55,7333.34,1142.93,1949.38,0.182284,2410.95,2600.93,1.30859,5.91172e-12,0,1574.01,0.523718,0.0770364,0.234381,7.47491e-12,1973.86,608.719,4.48505,0,6.53746,0.387507,0
23.9657,-132138,37191.2,-62236,0,2439.84,1.25729,0,8294.13,6848.48,7333.17,1142.9,1949.34,0.182277,2410.9,2600.92,1.30829,-3.55271e-12,0,1574.01,0.523605,0.0770205,0.234338,6.59384e-12,1973.86,608.67,4.48439,0,6.53707,0.387481,0
23.961,-37199.9,37190,-62745,0,2439.73,1.25721,0,8293.4,6848.41,7333.01,1142.88,1949.31,0.18227,2410.86,2600.9,1.308,-7.38964e-12,0,1574.01,0.523491,0.0770047,0.234296,6.2812e-12,1973.86,608.622,4.48373,0,6.53668,0.387456,0
23.9562,160703,37188.7,-63382.7,0,2439.61,1.25714,0,8292.67,6848.34,7332.85,1142.85,1949.28,0.182263,2410.81,2600.89,1.30771,-1.14255e-11,0,1574.01,0.523378,0.0769889,0.234254,5.59908e-12,1973.86,608.573,4.48307,0,6.53629,0.387431,0
23.9514,-73394.9,37187.5,-63977.8,0,2439.5,1.25706,0,8291.94,6848.27,7332.68,1142.82,1949.25,0.182256,2410.76,2600.88,1.30742,-1.29319e-11,0,1574,0.523264,0.0769731,0.234212,6.50857e-12,1973.86,608.524,4.48241,0,6.5359,0.387405,0
23.9466,-84228.5,37186.2,-64632.5,0,2439.39,1.25698,0,8291.21,6848.2,7332.52,1142.8,1949.22,0.182249,2410.71,2600.86,1.30713,-1.47509e-11,0,1574,0.523151,0.0769573,0.23417,8.32756e-12,1973.86,608.475,4.48176,0,6.53551,0.38738,0
23.9418,-84833.5,37185,-65327.2,0,2439.27,1.2569,0,8290.48,6848.13,7332.36,1142.77,1949.18,0.182242,2410.67,2600.85,1.30684,-2.04352e-11,0,1574,0.523039,0.0769416,0.234127,9.32232e-12,1973.86,608.426,4.48111,0,6.53513,0.387355,0
23.9371,-139231,37183.7,-66044.5,0,2439.16,1.25683,0,8289.75,6848.06,7332.19,1142.74,1949.15,0.182236,2410.62,2600.84,1.30655,-2.39879e-11,0,1574,0.522926,0.0769259,0.234086,1.52909e-11,1973.86,608.378,4.48045,0,6.53475,0.38733,0
23.9323,8424.82,37182.5,-66728.9,0,2439.04,1.25675,0,8289.02,6847.99,7332.03,1142.72,1949.12,0.182229,2410.57,2600.83,1.30626,-2.23395e-11,0,1574,0.522814,0.0769102,0.234044,1.1994e-11,1973.86,608.329,4.4798,0,6.53437,0.387305,0
23.9275,99917.7,37181.2,-67493.9,0,2438.93,1.25667,0,8288.29,6847.92,7331.87,1142.69,1949.09,0.182222,2410.52,2600.81,1.30597,-3.04681e-11,0,1574,0.522701,0.0768946,0.234002,9.20863e-12,1973.86,608.28,4.47915,0,6.53399,0.387281,0
23.9227,71134.8,37180,-68262.5,0,2438.82,1.2566,0,8287.56,6847.85,7331.7,1142.66,1949.06,0.182216,2410.48,2600.8,1.30568,-3.03544e-11,0,1574,0.522589,0.076879,0.23396,1.16103e-11,1973.86,608.231,4.47851,0,6.53361,0.387256,0
23.918,-71422.7,37178.7,-69122.8,0,2438.7,1.25652,0,8286.83,6847.78,7331.54,1142.64,1949.02,0.182209,2410.43,2600.79,1.30539,-3.35376e-11,0,1574,0.522477,0.0768634,0.233918,1.43388e-11,1973.86,608.182,4.47786,0,6.53324,0.387232,0
23.9132,64857.9,37177.5,-69914.9,0,2438.59,1.25645,0,8286.1,6847.71,7331.37,1142.61,1948.99,0.182203,2410.38,2600.77,1.3051,-3.54703e-11,0,1574,0.522366,0.0768478,0.233877,9.25127e-12,1973.86,608.134,4.47722,0,6.53286,0.387207,0
23.9084,-84918.2,37176.3,-70647.5,0,2438.48,1.25637,0,8285.37,6847.64,7331.21,1142.58,1948.96,0.182196,2410.33,2600.76,1.30482,-3.38787e-11,0,1574,0.522254,0.0768323,0.233835,8.98126e-12,1973.86,608.085,4.47657,0,6.53249,0.387183,0
23.9036,165078,37175,-71344.7,0,2438.36,1.2563,0,8284.64,6847.57,7331.05,1142.56,1948.93,0.18219,2410.29,2600.75,1.30453,-3.88809e-11,0,1574,0.522143,0.0768167,0.233794,7.70228e-12,1973.86,608.036,4.47593,0,6.53213,0.387159,0
23.8988,81081.9,37173.8,-71988.5,0,2438.25,1.25623,0,8283.91,6847.5,7330.88,1142.53,1948.9,0.182183,2410.24,2600.74,1.30424,-3.97904e-11,0,1574,0.522032,0.0768013,0.233753,1.08287e-11,1973.86,607.987,4.47529,0,6.53176,0.387135,0
23.8941,-6086.32,37172.5,-72623.4,0,2438.14,1.25615,0,8283.18,6847.43,7330.72,1142.5,1948.87,0.182177,2410.19,2600.72,1.30396,-3.94493e-11,0,1574,0.521921,0.0767858,0.233711,6.69331e-12,1973.86,607.939,4.47465,0,6.5314,0.387111,0
23.8893,-41432.1,37171.3,-73258.9,0,2438.02,1.25608,0,8282.45,6847.36,7330.56,1142.48,1948.83,0.182171,2410.15,2600.71,1.30367,-4.10409e-11,0,1574,0.52181,0.0767704,0.23367,7.04858e-12,1973.86,607.89,4.47402,0,6.53103,0.387088,0
23.8845,-188159,37170,-73833.4,0,2437.91,1.25601,0,8281.73,6847.29,7330.4,1142.45,1948.8,0.182165,2410.1,2600.7,1.30339,-4.18368e-11,0,1574,0.5217,0.076755,0.233629,9.26548e-12,1973.86,607.841,4.47338,0,6.53067,0.387064,0
23.8797,-109709,37168.8,-74493.1,0,2437.8,1.25593,0,8281,6847.22,7330.23,1142.42,1948.77,0.182159,2410.05,2600.68,1.3031,-4.14957e-11,0,1574,0.521589,0.0767396,0.233588,4.34852e-12,1973.86,607.793,4.47275,0,6.53031,0.38704,0
23.8749,-81250.6,37167.5,-75088.8,0,2437.68,1.25586,0,8280.27,6847.15,7330.07,1142.4,1948.74,0.182153,2410,2600.67,1.30282,-4.09841e-11,0,1574,0.521479,0.0767242,0.233547,5.91172e-12,1973.86,607.744,4.47211,0,6.52996,0.387017,0
23.8702,-216677,37166.3,-75799,0,2437.57,1.25579,0,8279.54,6847.08,7329.91,1142.37,1948.71,0.182147,2409.96,2600.66,1.30254,-3.89377e-11,0,1574,0.521369,0.0767089,0.233506,3.63798e-12,1973.86,607.695,4.47148,0,6.5296,0.386994,0
23.8654,-33054.6,37165.1,-76611.1,0,2437.45,1.25572,0,8278.81,6847.01,7329.74,1142.34,1948.67,0.182141,2409.91,2600.65,1.30225,-3.04112e-11,0,1574,0.521259,0.0766936,0.233466,2.10321e-12,1973.86,607.646,4.47085,0,6.52925,0.386971,0
23.8606,23345.2,37163.8,-77491.9,0,2437.34,1.25565,0,8278.09,6846.94,7329.58,1142.32,1948.64,0.182135,2409.86,2600.63,1.30197,-3.06954e-11,0,1574,0.52115,0.0766784,0.233425,4.94538e-12,1973.86,607.598,4.47022,0,6.5289,0.386948,0
23.8558,21827.3,37162.6,-78311.8,0,2437.23,1.25558,0,8277.36,6846.87,7329.42,1142.29,1948.61,0.182129,2409.81,2600.62,1.30169,-3.16618e-11,0,1574,0.52104,0.0766631,0.233384,-7.95808e-13,1973.86,607.549,4.4696,0,6.52855,0.386925,0
23.851,-250665,37161.3,-79151.5,0,2437.11,1.25551,0,8276.63,6846.8,7329.25,1142.26,1948.58,0.182123,2409.77,2600.61,1.30141,-3.02975e-11,0,1574,0.520931,0.0766479,0.233344,-8.52651e-13,1973.86,607.5,4.46897,0,6.5282,0.386902,0
23.8463,24060.7,37160.1,-80114.3,0,2437,1.25544,0,8275.9,6846.73,7329.09,1142.24,1948.55,0.182117,2409.72,2600.59,1.30113,-2.93312e-11,0,1574,0.520822,0.0766327,0.233303,1.7053e-13,1973.86,607.452,4.46835,0,6.52786,0.386879,0
23.8415,73397.1,37158.8,-81078.3,0,2436.89,1.25537,0,8275.18,6846.66,7328.93,1142.21,1948.52,0.182112,2409.67,2600.58,1.30085,-2.89333e-11,0,1574,0.520713,0.0766176,0.233263,6.99174e-12,1973.86,607.403,4.46772,0,6.52751,0.386857,0
23.8367,-62948.6,37157.6,-81969,0,2436.77,1.2553,0,8274.45,6846.59,7328.76,1142.18,1948.48,0.182106,2409.63,2600.57,1.30057,-2.77396e-11,0,1574,0.520605,0.0766024,0.233223,1.53477e-12,1973.86,607.354,4.4671,0,6.52717,0.386834,0
23.8319,-22034.2,37156.4,-82684.3,0,2436.66,1.25523,0,8273.72,6846.52,7328.6,1142.16,1948.45,0.1821,2409.58,2600.56,1.30029,-2.39311e-11,0,1574,0.520496,0.0765873,0.233183,0,1973.86,607.306,4.46648,0,6.52683,0.386812,0
23.8271,-16883.9,37155.1,-83426.6,0,2436.55,1.25517,0,8273,6846.45,7328.44,1142.13,1948.42,0.182095,2409.53,2600.54,1.30001,-2.50679e-11,0,1574,0.520388,0.0765722,0.233142,-2.44427e-12,1973.86,607.257,4.46586,0,6.5265,0.386789,0
23.8224,-93661.6,37153.9,-84150.8,0,2436.43,1.2551,0,8272.27,6846.38,7328.28,1142.1,1948.39,0.182089,2409.48,2600.53,1.29973,-2.13731e-11,0,1574,0.52028,0.0765572,0.233102,-2.10321e-12,1973.86,607.208,4.46525,0,6.52616,0.386767,0
23.8176,117543,37152.6,-84765.6,0,2436.32,1.25503,0,8271.54,6846.31,7328.11,1142.08,1948.36,0.182084,2409.44,2600.52,1.29945,-1.62004e-11,0,1574,0.520172,0.0765422,0.233062,-4.43379e-12,1973.86,607.16,4.46463,0,6.52583,0.386745,0
23.8128,-94998.9,37151.4,-85355.4,0,2436.21,1.25496,0,8270.82,6846.24,7327.95,1142.05,1948.32,0.182079,2409.39,2600.5,1.29917,-1.73941e-11,0,1574,0.520064,0.0765272,0.233023,-6.36646e-12,1973.86,607.111,4.46402,0,6.5255,0.386723,0
23.808,-5743.58,37150.2,-85889.9,0,2436.1,1.2549,0,8270.09,6846.17,7327.79,1142.02,1948.29,0.182073,2409.34,2600.49,1.2989,-1.36424e-11,0,1574,0.519957,0.0765122,0.232983,-5.96856e-12,1973.86,607.063,4.46341,0,6.52517,0.386702,0
23.8033,31031.2,37148.9,-86398.5,0,2435.98,1.25483,0,8269.36,6846.1,7327.63,1142,1948.26,0.182068,2409.3,2600.48,1.29862,-1.13687e-11,0,1574,0.519849,0.0764973,0.232943,-7.21911e-12,1973.86,607.014,4.46279,0,6.52484,0.38668,0
23.7985,128744,37147.7,-86881.3,0,2435.87,1.25476,0,8268.64,6846.03,7327.46,1141.97,1948.23,0.182063,2409.25,2600.47,1.29834,-8.81073e-12,0,1574,0.519742,0.0764823,0.232903,-3.80851e-12,1973.86,606.965,4.46218,0,6.52452,0.386658,0
23.7937,-138404,37146.4,-87321.8,0,2435.76,1.2547,0,8267.91,6845.96,7327.3,1141.94,1948.2,0.182058,2409.2,2600.45,1.29807,-5.22959e-12,0,1574,0.519635,0.0764674,0.232864,-5.6275e-12,1973.86,606.917,4.46158,0,6.52419,0.386637,0
23.7889,-11418.5,37145.2,-87789.3,0,2435.64,1.25463,0,8267.18,6845.89,7327.14,1141.92,1948.17,0.182053,2409.15,2600.44,1.29779,-1.7053e-12,0,1574,0.519528,0.0764526,0.232824,-5.22959e-12,1973.86,606.868,4.46097,0,6.52387,0.386616,0
